replica,input_solution,output_xlsx,log_file,returncode,status,elapsed_seconds
1,/Users/beatrizorchard/Desktop/Capstone/CapstoneG15/Analisis Sensibilidad/resultados_interdia/S3_sillas_14/solution_interday_S3_sillas_14-1.xlsx,/Users/beatrizorchard/Desktop/Capstone/CapstoneG15/Analisis Sensibilidad/resultados_intradia/S3_sillas_14/solution_intradia-1.xlsx,/Users/beatrizorchard/Desktop/Capstone/CapstoneG15/Analisis Sensibilidad/resultados_intradia/S3_sillas_14/log_intradia-1.txt,0,OK,4319.21
