day,kpi,label,n,min,max,mean,std,se,ci95_low,ci95_high
215,daily_avg_wait,Espera promedio diaria (mod),30,10.28,20.195652173913043,16.38705883422894,2.6403947911403853,0.4820679292755769,15.401229918860388,17.372887749597496
215,daily_max_wait,Espera maxima diaria (mod),30,21.0,40.0,33.666666666666664,5.403276996309793,0.9864988984425439,31.64927641935166,35.684056913981664
215,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
215,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
215,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
216,daily_sessions,Sesiones por dia,30,25.0,46.0,37.9,4.5814468426921415,0.8364539272511027,36.189451718771494,39.6105482812285
216,daily_unique_patients,Pacientes unicos por dia,30,25.0,46.0,37.9,4.5814468426921415,0.8364539272511027,36.189451718771494,39.6105482812285
216,daily_treatment_modules,Modulos tratamiento por dia,30,404.0,707.0,598.3333333333334,69.70545584610032,12.726416849363167,572.3078108763857,624.358855790281
216,daily_extra_modules,Modulos extra por dia,30,0.0,58.0,11.133333333333333,15.899974698165368,2.9029249353155224,5.19685184061309,17.069814826053577
216,daily_avg_wait,Espera promedio diaria (mod),30,10.52,19.695652173913043,16.07047440730776,2.110427827143444,0.38530964230435927,15.282516188795345,16.858432625820175
216,daily_max_wait,Espera maxima diaria (mod),30,21.0,41.0,33.93333333333333,3.95608072625467,0.7222782176937009,32.456274378149715,35.410392288516945
216,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
216,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
216,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
217,daily_sessions,Sesiones por dia,30,27.0,46.0,38.8,4.957752549777731,0.9051576353473391,36.94895263571469,40.651047364285304
217,daily_unique_patients,Pacientes unicos por dia,30,27.0,46.0,38.8,4.957752549777731,0.9051576353473391,36.94895263571469,40.651047364285304
217,daily_treatment_modules,Modulos tratamiento por dia,30,426.0,720.0,607.6666666666666,73.90643354634446,13.493406932696464,580.0726494893023,635.260683844031
217,daily_extra_modules,Modulos extra por dia,30,0.0,71.0,15.733333333333333,18.704477305296926,3.4149547154848565,8.749750940166802,22.716915726499863
217,daily_avg_wait,Espera promedio diaria (mod),30,10.62962962962963,19.804347826086957,16.553841950178636,2.3863990783611477,0.4356948688093131,15.66284594346359,17.444837956893682
217,daily_max_wait,Espera maxima diaria (mod),30,21.0,40.0,34.03333333333333,4.752373877470538,0.8676607914629687,32.25896701479156,35.807699651875105
217,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
217,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
217,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
218,daily_sessions,Sesiones por dia,30,27.0,46.0,38.666666666666664,4.765778391633513,0.8701081097227883,36.88729558228356,40.446037751049765
218,daily_unique_patients,Pacientes unicos por dia,30,27.0,46.0,38.666666666666664,4.765778391633513,0.8701081097227883,36.88729558228356,40.446037751049765
218,daily_treatment_modules,Modulos tratamiento por dia,30,414.0,717.0,605.7666666666667,73.03644972550177,13.334570344916438,578.4974703113126,633.0358630220207
218,daily_extra_modules,Modulos extra por dia,30,0.0,68.0,13.933333333333334,18.269879740904873,3.3356084190000796,7.1120141164781705,20.754652550188496
218,daily_avg_wait,Espera promedio diaria (mod),30,10.703703703703704,20.454545454545453,16.457660383210488,2.3303754446041167,0.42546639948860177,15.587581596256298,17.32773917016468
218,daily_max_wait,Espera maxima diaria (mod),30,21.0,40.0,33.666666666666664,4.922386114220548,0.8987006371695985,31.828823863654836,35.504509469678496
218,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
218,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
218,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
219,daily_sessions,Sesiones por dia,30,29.0,47.0,38.53333333333333,4.673722088541374,0.8533010051347559,36.78833277783276,40.278333888833906
219,daily_unique_patients,Pacientes unicos por dia,30,29.0,47.0,38.53333333333333,4.673722088541374,0.8533010051347559,36.78833277783276,40.278333888833906
219,daily_treatment_modules,Modulos tratamiento por dia,30,442.0,712.0,605.0666666666667,70.94968267204843,12.953580549104776,578.5765944437475,631.556738889586
219,daily_extra_modules,Modulos extra por dia,30,0.0,63.0,13.633333333333333,17.73265706082373,3.237525425572138,7.012593838038311,20.254072828628356
219,daily_avg_wait,Espera promedio diaria (mod),30,12.03448275862069,19.84090909090909,16.23057589060929,2.102206225311924,0.3838085900437095,15.445687323969905,17.015464457248676
219,daily_max_wait,Espera maxima diaria (mod),30,23.0,39.0,33.43333333333333,4.538595661073218,0.8286304076549578,31.738784149678942,35.12788251698772
219,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
219,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
