dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,48.0,720,120,840,0.0,0.0,3,6.7,5.7
2,31.0,720,120,840,0.0,0.0,2,4.3,3.7
3,55.0,720,120,840,0.0,0.0,4,7.6,6.5
4,130.0,720,120,840,0.0,0.0,8,18.1,15.5
5,80.0,720,120,840,0.0,0.0,5,11.1,9.5
6,46.0,720,120,840,0.0,0.0,3,6.4,5.5
7,61.0,720,120,840,0.0,0.0,4,8.5,7.3
8,113.0,720,120,840,0.0,0.0,8,15.7,13.5
9,109.0,720,120,840,0.0,0.0,7,15.1,13.0
10,137.0,720,120,840,0.0,0.0,9,19.0,16.3
11,61.0,720,120,840,0.0,0.0,4,8.5,7.3
12,109.0,720,120,840,0.0,0.0,7,15.1,13.0
13,105.0,720,120,840,0.0,0.0,7,14.6,12.5
14,61.0,720,120,840,0.0,0.0,4,8.5,7.3
15,156.0,720,120,840,0.0,0.0,10,21.7,18.6
16,95.0,720,120,840,0.0,0.0,6,13.2,11.3
17,136.0,720,120,840,0.0,0.0,9,18.9,16.2
18,111.0,720,120,840,0.0,0.0,7,15.4,13.2
19,209.0,720,120,840,0.0,0.0,12,29.0,24.9
20,64.0,720,120,840,0.0,0.0,4,8.9,7.6
21,132.0,720,120,840,0.0,0.0,8,18.3,15.7
22,112.0,720,120,840,0.0,0.0,7,15.6,13.3
23,130.0,720,120,840,0.0,0.0,8,18.1,15.5
24,231.0,720,120,840,0.0,0.0,15,32.1,27.5
25,138.0,720,120,840,0.0,0.0,8,19.2,16.4
26,87.0,720,120,840,0.0,0.0,6,12.1,10.4
27,133.0,720,120,840,0.0,0.0,8,18.5,15.8
28,123.0,720,120,840,0.0,0.0,8,17.1,14.6
29,318.0,720,120,840,0.0,0.0,21,44.2,37.9
30,316.0,720,120,840,0.0,0.0,20,43.9,37.6
31,282.0,720,120,840,0.0,0.0,18,39.2,33.6
32,202.0,720,120,840,0.0,0.0,13,28.1,24.0
