dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,16.0,720,120,840,0.0,0.0,1,2.2,1.9
2,73.0,720,120,840,0.0,0.0,5,10.1,8.7
3,139.0,720,120,840,0.0,0.0,8,19.3,16.5
4,62.0,720,120,840,0.0,0.0,5,8.6,7.4
5,94.0,720,120,840,0.0,0.0,6,13.1,11.2
6,71.0,720,120,840,0.0,0.0,4,9.9,8.5
7,55.0,720,120,840,0.0,0.0,3,7.6,6.5
8,32.0,720,120,840,0.0,0.0,2,4.4,3.8
9,30.0,720,120,840,0.0,0.0,2,4.2,3.6
10,44.0,720,120,840,0.0,0.0,3,6.1,5.2
11,52.0,720,120,840,0.0,0.0,3,7.2,6.2
12,72.0,720,120,840,0.0,0.0,5,10.0,8.6
13,31.0,720,120,840,0.0,0.0,2,4.3,3.7
14,76.0,720,120,840,0.0,0.0,5,10.6,9.0
15,31.0,720,120,840,0.0,0.0,2,4.3,3.7
16,99.0,720,120,840,0.0,0.0,6,13.8,11.8
17,154.0,720,120,840,0.0,0.0,10,21.4,18.3
18,50.0,720,120,840,0.0,0.0,4,6.9,6.0
19,113.0,720,120,840,0.0,0.0,7,15.7,13.5
20,88.0,720,120,840,0.0,0.0,6,12.2,10.5
21,120.0,720,120,840,0.0,0.0,7,16.7,14.3
22,120.0,720,120,840,0.0,0.0,7,16.7,14.3
23,145.0,720,120,840,0.0,0.0,9,20.1,17.3
24,194.0,720,120,840,0.0,0.0,12,26.9,23.1
25,124.0,720,120,840,0.0,0.0,9,17.2,14.8
26,183.0,720,120,840,0.0,0.0,11,25.4,21.8
27,162.0,720,120,840,0.0,0.0,9,22.5,19.3
28,197.0,720,120,840,0.0,0.0,12,27.4,23.5
29,92.0,720,120,840,0.0,0.0,6,12.8,11.0
30,102.0,720,120,840,0.0,0.0,7,14.2,12.1
31,228.0,720,120,840,0.0,0.0,15,31.7,27.1
32,130.0,720,120,840,0.0,0.0,8,18.1,15.5
33,186.0,720,120,840,0.0,0.0,13,25.8,22.1
34,230.0,720,120,840,0.0,0.0,15,31.9,27.4
35,136.0,720,120,840,0.0,0.0,9,18.9,16.2
36,195.0,720,120,840,0.0,0.0,12,27.1,23.2
37,298.0,720,120,840,0.0,0.0,19,41.4,35.5
38,194.0,720,120,840,0.0,0.0,13,26.9,23.1
39,85.0,720,120,840,0.0,0.0,6,11.8,10.1
40,181.0,720,120,840,0.0,0.0,11,25.1,21.5
41,153.0,720,120,840,0.0,0.0,10,21.2,18.2
42,346.0,720,120,840,0.0,0.0,21,48.1,41.2
43,120.0,720,120,840,0.0,0.0,7,16.7,14.3
44,213.0,720,120,840,0.0,0.0,14,29.6,25.4
