dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,25.0,720,120,840,0.0,0.0,2,3.5,3.0
2,48.0,720,120,840,0.0,0.0,3,6.7,5.7
3,15.0,720,120,840,0.0,0.0,1,2.1,1.8
4,105.0,720,120,840,0.0,0.0,7,14.6,12.5
5,134.0,720,120,840,0.0,0.0,8,18.6,16.0
6,88.0,720,120,840,0.0,0.0,6,12.2,10.5
7,16.0,720,120,840,0.0,0.0,1,2.2,1.9
8,32.0,720,120,840,0.0,0.0,2,4.4,3.8
9,47.0,720,120,840,0.0,0.0,3,6.5,5.6
10,107.0,720,120,840,0.0,0.0,7,14.9,12.7
11,110.0,720,120,840,0.0,0.0,7,15.3,13.1
12,40.0,720,120,840,0.0,0.0,3,5.6,4.8
13,95.0,720,120,840,0.0,0.0,6,13.2,11.3
14,70.0,720,120,840,0.0,0.0,4,9.7,8.3
15,91.0,720,120,840,0.0,0.0,6,12.6,10.8
16,47.0,720,120,840,0.0,0.0,3,6.5,5.6
17,46.0,720,120,840,0.0,0.0,3,6.4,5.5
18,136.0,720,120,840,0.0,0.0,9,18.9,16.2
19,223.0,720,120,840,0.0,0.0,14,31.0,26.5
20,80.0,720,120,840,0.0,0.0,5,11.1,9.5
21,89.0,720,120,840,0.0,0.0,5,12.4,10.6
22,92.0,720,120,840,0.0,0.0,6,12.8,11.0
23,150.0,720,120,840,0.0,0.0,9,20.8,17.9
24,212.0,720,120,840,0.0,0.0,13,29.4,25.2
25,132.0,720,120,840,0.0,0.0,8,18.3,15.7
26,158.0,720,120,840,0.0,0.0,10,21.9,18.8
27,158.0,720,120,840,0.0,0.0,11,21.9,18.8
28,146.0,720,120,840,0.0,0.0,9,20.3,17.4
29,98.0,720,120,840,0.0,0.0,7,13.6,11.7
30,171.0,720,120,840,0.0,0.0,11,23.8,20.4
31,123.0,720,120,840,0.0,0.0,8,17.1,14.6
32,245.0,720,120,840,0.0,0.0,16,34.0,29.2
33,220.0,720,120,840,0.0,0.0,14,30.6,26.2
34,201.0,720,120,840,0.0,0.0,12,27.9,23.9
35,222.0,720,120,840,0.0,0.0,13,30.8,26.4
36,200.0,720,120,840,0.0,0.0,12,27.8,23.8
37,123.0,720,120,840,0.0,0.0,8,17.1,14.6
38,198.0,720,120,840,0.0,0.0,13,27.5,23.6
39,94.0,720,120,840,0.0,0.0,6,13.1,11.2
40,183.0,720,120,840,0.0,0.0,12,25.4,21.8
41,142.0,720,120,840,0.0,0.0,10,19.7,16.9
42,203.0,720,120,840,0.0,0.0,12,28.2,24.2
43,170.0,720,120,840,0.0,0.0,11,23.6,20.2
44,293.0,720,120,840,0.0,0.0,18,40.7,34.9
45,242.0,720,120,840,0.0,0.0,15,33.6,28.8
46,268.0,720,120,840,0.0,0.0,17,37.2,31.9
47,276.0,720,120,840,0.0,0.0,17,38.3,32.9
48,252.0,720,120,840,0.0,0.0,17,35.0,30.0
49,226.0,720,120,840,0.0,0.0,14,31.4,26.9
50,153.0,720,120,840,0.0,0.0,9,21.2,18.2
51,193.0,720,120,840,0.0,0.0,13,26.8,23.0
52,336.0,720,120,840,0.0,0.0,22,46.7,40.0
53,295.0,720,120,840,0.0,0.0,19,41.0,35.1
54,170.0,720,120,840,0.0,0.0,12,23.6,20.2
55,277.0,720,120,840,0.0,0.0,17,38.5,33.0
56,307.0,720,120,840,0.0,0.0,19,42.6,36.5
57,423.0,720,120,840,0.0,0.0,26,58.8,50.4
58,266.0,720,120,840,0.0,0.0,17,36.9,31.7
59,203.0,720,120,840,0.0,0.0,13,28.2,24.2
60,294.0,720,120,840,0.0,0.0,19,40.8,35.0
61,383.0,720,120,840,0.0,0.0,24,53.2,45.6
62,298.0,720,120,840,0.0,0.0,20,41.4,35.5
63,301.0,720,120,840,0.0,0.0,17,41.8,35.8
64,214.0,720,120,840,0.0,0.0,13,29.7,25.5
65,301.0,720,120,840,0.0,0.0,19,41.8,35.8
66,420.0,720,120,840,0.0,0.0,27,58.3,50.0
