dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,51.0,720,120,840,0.0,0.0,3,7.1,6.1
2,123.0,720,120,840,0.0,0.0,8,17.1,14.6
3,79.0,720,120,840,0.0,0.0,5,11.0,9.4
4,62.0,720,120,840,0.0,0.0,4,8.6,7.4
5,162.0,720,120,840,0.0,0.0,9,22.5,19.3
6,44.0,720,120,840,0.0,0.0,3,6.1,5.2
7,46.0,720,120,840,0.0,0.0,3,6.4,5.5
8,69.0,720,120,840,0.0,0.0,4,9.6,8.2
9,100.0,720,120,840,0.0,0.0,6,13.9,11.9
10,45.0,720,120,840,0.0,0.0,3,6.2,5.4
11,69.0,720,120,840,0.0,0.0,5,9.6,8.2
12,85.0,720,120,840,0.0,0.0,5,11.8,10.1
13,16.0,720,120,840,0.0,0.0,1,2.2,1.9
14,36.0,720,120,840,0.0,0.0,2,5.0,4.3
15,56.0,720,120,840,0.0,0.0,4,7.8,6.7
16,157.0,720,120,840,0.0,0.0,10,21.8,18.7
17,161.0,720,120,840,0.0,0.0,10,22.4,19.2
18,32.0,720,120,840,0.0,0.0,2,4.4,3.8
19,142.0,720,120,840,0.0,0.0,9,19.7,16.9
20,81.0,720,120,840,0.0,0.0,6,11.2,9.6
21,77.0,720,120,840,0.0,0.0,5,10.7,9.2
22,113.0,720,120,840,0.0,0.0,7,15.7,13.5
23,180.0,720,120,840,0.0,0.0,12,25.0,21.4
24,115.0,720,120,840,0.0,0.0,7,16.0,13.7
25,172.0,720,120,840,0.0,0.0,11,23.9,20.5
26,226.0,720,120,840,0.0,0.0,15,31.4,26.9
27,166.0,720,120,840,0.0,0.0,10,23.1,19.8
28,151.0,720,120,840,0.0,0.0,9,21.0,18.0
29,224.0,720,120,840,0.0,0.0,15,31.1,26.7
30,265.0,720,120,840,0.0,0.0,17,36.8,31.5
31,219.0,720,120,840,0.0,0.0,14,30.4,26.1
32,132.0,720,120,840,0.0,0.0,9,18.3,15.7
33,248.0,720,120,840,0.0,0.0,16,34.4,29.5
34,162.0,720,120,840,0.0,0.0,10,22.5,19.3
35,131.0,720,120,840,0.0,0.0,8,18.2,15.6
36,24.0,720,120,840,0.0,0.0,2,3.3,2.9
37,163.0,720,120,840,0.0,0.0,11,22.6,19.4
38,142.0,720,120,840,0.0,0.0,9,19.7,16.9
39,177.0,720,120,840,0.0,0.0,11,24.6,21.1
40,212.0,720,120,840,0.0,0.0,14,29.4,25.2
41,71.0,720,120,840,0.0,0.0,5,9.9,8.5
42,55.0,720,120,840,0.0,0.0,4,7.6,6.5
43,239.0,720,120,840,0.0,0.0,15,33.2,28.5
44,298.0,720,120,840,0.0,0.0,19,41.4,35.5
45,265.0,720,120,840,0.0,0.0,17,36.8,31.5
46,256.0,720,120,840,0.0,0.0,16,35.6,30.5
47,362.0,720,120,840,0.0,0.0,23,50.3,43.1
48,288.0,720,120,840,0.0,0.0,18,40.0,34.3
49,284.0,720,120,840,0.0,0.0,17,39.4,33.8
50,248.0,720,120,840,0.0,0.0,17,34.4,29.5
51,287.0,720,120,840,0.0,0.0,19,39.9,34.2
52,192.0,720,120,840,0.0,0.0,12,26.7,22.9
53,250.0,720,120,840,0.0,0.0,17,34.7,29.8
54,334.0,720,120,840,0.0,0.0,21,46.4,39.8
55,120.0,720,120,840,0.0,0.0,7,16.7,14.3
56,116.0,720,120,840,0.0,0.0,8,16.1,13.8
57,270.0,720,120,840,0.0,0.0,18,37.5,32.1
58,333.0,720,120,840,0.0,0.0,22,46.2,39.6
59,231.0,720,120,840,0.0,0.0,15,32.1,27.5
60,217.0,720,120,840,0.0,0.0,13,30.1,25.8
61,266.0,720,120,840,0.0,0.0,17,36.9,31.7
62,276.0,720,120,840,0.0,0.0,18,38.3,32.9
63,201.0,720,120,840,0.0,0.0,13,27.9,23.9
64,278.0,720,120,840,0.0,0.0,17,38.6,33.1
65,321.0,720,120,840,0.0,0.0,21,44.6,38.2
66,223.0,720,120,840,0.0,0.0,14,31.0,26.5
67,312.0,720,120,840,0.0,0.0,20,43.3,37.1
68,437.0,720,120,840,0.0,0.0,28,60.7,52.0
69,287.0,720,120,840,0.0,0.0,17,39.9,34.2
70,272.0,720,120,840,0.0,0.0,17,37.8,32.4
71,402.0,720,120,840,0.0,0.0,27,55.8,47.9
72,453.0,720,120,840,0.0,0.0,29,62.9,53.9
73,333.0,720,120,840,0.0,0.0,21,46.2,39.6
74,325.0,720,120,840,0.0,0.0,22,45.1,38.7
75,432.0,720,120,840,0.0,0.0,27,60.0,51.4
76,298.0,720,120,840,0.0,0.0,19,41.4,35.5
77,274.0,720,120,840,0.0,0.0,18,38.1,32.6
78,252.0,720,120,840,0.0,0.0,17,35.0,30.0
79,368.0,720,120,840,0.0,0.0,24,51.1,43.8
80,246.0,720,120,840,0.0,0.0,15,34.2,29.3
81,292.0,720,120,840,0.0,0.0,18,40.6,34.8
82,351.0,720,120,840,0.0,0.0,24,48.8,41.8
83,330.0,720,120,840,0.0,0.0,21,45.8,39.3
84,217.0,720,120,840,0.0,0.0,15,30.1,25.8
85,477.0,720,120,840,0.0,0.0,30,66.2,56.8
86,441.0,720,120,840,0.0,-0.0,28,61.2,52.5
87,342.0,720,120,840,0.0,0.0,22,47.5,40.7
88,374.0,720,120,840,0.0,0.0,24,51.9,44.5
89,539.0,720,120,840,0.0,0.0,34,74.9,64.2
90,405.0,720,120,840,0.0,-0.0,25,56.2,48.2
91,452.0,720,120,840,0.0,0.0,28,62.8,53.8
92,404.0,720,120,840,0.0,0.0,27,56.1,48.1
93,412.0,720,120,840,0.0,0.0,26,57.2,49.0
94,309.0,720,120,840,0.0,0.0,19,42.9,36.8
95,393.0,720,120,840,0.0,0.0,26,54.6,46.8
96,479.0,720,120,840,0.0,0.0,30,66.5,57.0
97,354.0,720,120,840,0.0,0.0,22,49.2,42.1
98,248.0,720,120,840,0.0,0.0,16,34.4,29.5
99,420.0,720,120,840,0.0,0.0,28,58.3,50.0
100,466.0,720,120,840,0.0,-0.0,30,64.7,55.5
101,352.0,720,120,840,0.0,-0.0,22,48.9,41.9
102,382.0,720,120,840,0.0,0.0,24,53.1,45.5
103,500.0,720,120,840,0.0,0.0,33,69.4,59.5
104,497.0,720,120,840,0.0,-0.0,31,69.0,59.2
105,381.0,720,120,840,0.0,0.0,25,52.9,45.4
106,377.0,720,120,840,0.0,0.0,23,52.4,44.9
107,465.0,720,120,840,0.0,0.0,30,64.6,55.4
108,322.0,720,120,840,0.0,0.0,20,44.7,38.3
109,414.0,720,120,840,0.0,0.0,27,57.5,49.3
110,650.0,720,120,840,0.0,-0.0,41,90.3,77.4
111,394.0,720,120,840,0.0,0.0,24,54.7,46.9
112,461.0,720,120,840,0.0,0.0,29,64.0,54.9
113,591.0,720,120,840,0.0,-0.0,39,82.1,70.4
114,553.0,720,120,840,0.0,-0.0,35,76.8,65.8
115,481.0,720,120,840,0.0,-0.0,30,66.8,57.3
116,460.0,720,120,840,0.0,0.0,29,63.9,54.8
117,568.0,720,120,840,0.0,0.0,35,78.9,67.6
118,495.0,720,120,840,0.0,-0.0,31,68.8,58.9
119,522.0,720,120,840,0.0,-0.0,32,72.5,62.1
120,349.0,720,120,840,0.0,0.0,23,48.5,41.5
121,546.0,720,120,840,0.0,0.0,35,75.8,65.0
122,313.0,720,120,840,0.0,0.0,19,43.5,37.3
123,418.0,720,120,840,0.0,0.0,27,58.1,49.8
124,511.0,720,120,840,0.0,-0.0,34,71.0,60.8
125,493.0,720,120,840,0.0,-0.0,31,68.5,58.7
126,379.0,720,120,840,0.0,0.0,27,52.6,45.1
127,608.0,720,120,840,0.0,-0.0,38,84.4,72.4
128,505.0,720,120,840,0.0,-0.0,32,70.1,60.1
129,580.0,720,120,840,0.0,-0.0,37,80.6,69.0
130,403.0,720,120,840,0.0,0.0,26,56.0,48.0
131,669.0,720,120,840,0.0,-0.0,42,92.9,79.6
132,499.0,720,120,840,0.0,-0.0,31,69.3,59.4
133,599.0,720,120,840,0.0,-0.0,35,83.2,71.3
134,370.0,720,120,840,0.0,0.0,24,51.4,44.0
135,586.0,720,120,840,0.0,-0.0,38,81.4,69.8
136,377.0,720,120,840,0.0,0.0,24,52.4,44.9
137,524.0,720,120,840,0.0,0.0,33,72.8,62.4
138,551.0,720,120,840,0.0,0.0,35,76.5,65.6
139,533.0,720,120,840,0.0,-0.0,32,74.0,63.5
140,553.0,720,120,840,0.0,-0.0,36,76.8,65.8
