dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,26.0,720,120,840,0.0,0.0,2,3.6,3.1
2,24.0,720,120,840,0.0,0.0,2,3.3,2.9
3,100.0,720,120,840,0.0,0.0,6,13.9,11.9
4,34.0,720,120,840,0.0,0.0,2,4.7,4.0
5,39.0,720,120,840,0.0,0.0,2,5.4,4.6
6,32.0,720,120,840,0.0,0.0,2,4.4,3.8
7,46.0,720,120,840,0.0,0.0,3,6.4,5.5
8,46.0,720,120,840,0.0,0.0,3,6.4,5.5
9,102.0,720,120,840,0.0,0.0,7,14.2,12.1
10,30.0,720,120,840,0.0,0.0,2,4.2,3.6
11,64.0,720,120,840,0.0,0.0,4,8.9,7.6
12,64.0,720,120,840,0.0,0.0,4,8.9,7.6
13,40.0,720,120,840,0.0,0.0,3,5.6,4.8
14,71.0,720,120,840,0.0,0.0,4,9.9,8.5
15,159.0,720,120,840,0.0,0.0,10,22.1,18.9
16,122.0,720,120,840,0.0,0.0,8,16.9,14.5
17,143.0,720,120,840,0.0,0.0,9,19.9,17.0
18,46.0,720,120,840,0.0,0.0,3,6.4,5.5
19,93.0,720,120,840,0.0,0.0,5,12.9,11.1
20,154.0,720,120,840,0.0,0.0,8,21.4,18.3
21,182.0,720,120,840,0.0,0.0,11,25.3,21.7
22,118.0,720,120,840,0.0,0.0,7,16.4,14.0
23,95.0,720,120,840,0.0,0.0,7,13.2,11.3
24,83.0,720,120,840,0.0,0.0,5,11.5,9.9
25,95.0,720,120,840,0.0,0.0,6,13.2,11.3
26,147.0,720,120,840,0.0,0.0,9,20.4,17.5
27,86.0,720,120,840,0.0,0.0,6,11.9,10.2
28,97.0,720,120,840,0.0,0.0,7,13.5,11.5
29,173.0,720,120,840,0.0,0.0,11,24.0,20.6
30,257.0,720,120,840,0.0,0.0,17,35.7,30.6
31,158.0,720,120,840,0.0,0.0,10,21.9,18.8
32,144.0,720,120,840,0.0,0.0,9,20.0,17.1
33,30.0,720,120,840,0.0,0.0,2,4.2,3.6
34,166.0,720,120,840,0.0,0.0,11,23.1,19.8
35,216.0,720,120,840,0.0,0.0,14,30.0,25.7
36,261.0,720,120,840,0.0,0.0,16,36.2,31.1
37,127.0,720,120,840,0.0,0.0,8,17.6,15.1
38,156.0,720,120,840,0.0,0.0,10,21.7,18.6
39,179.0,720,120,840,0.0,0.0,11,24.9,21.3
40,253.0,720,120,840,0.0,0.0,15,35.1,30.1
41,276.0,720,120,840,0.0,0.0,16,38.3,32.9
42,128.0,720,120,840,0.0,0.0,7,17.8,15.2
43,185.0,720,120,840,0.0,0.0,12,25.7,22.0
44,237.0,720,120,840,0.0,0.0,16,32.9,28.2
45,250.0,720,120,840,0.0,0.0,15,34.7,29.8
46,220.0,720,120,840,0.0,0.0,13,30.6,26.2
47,129.0,720,120,840,0.0,0.0,8,17.9,15.4
48,222.0,720,120,840,0.0,0.0,15,30.8,26.4
49,322.0,720,120,840,0.0,0.0,22,44.7,38.3
50,209.0,720,120,840,0.0,0.0,13,29.0,24.9
51,276.0,720,120,840,0.0,0.0,17,38.3,32.9
52,211.0,720,120,840,0.0,0.0,13,29.3,25.1
53,196.0,720,120,840,0.0,0.0,12,27.2,23.3
54,149.0,720,120,840,0.0,0.0,10,20.7,17.7
55,207.0,720,120,840,0.0,0.0,14,28.8,24.6
56,274.0,720,120,840,0.0,0.0,16,38.1,32.6
57,358.0,720,120,840,0.0,0.0,24,49.7,42.6
58,290.0,720,120,840,0.0,0.0,19,40.3,34.5
59,265.0,720,120,840,0.0,0.0,17,36.8,31.5
60,211.0,720,120,840,0.0,0.0,13,29.3,25.1
61,269.0,720,120,840,0.0,0.0,17,37.4,32.0
62,403.0,720,120,840,0.0,0.0,24,56.0,48.0
63,351.0,720,120,840,0.0,0.0,23,48.8,41.8
64,254.0,720,120,840,0.0,0.0,16,35.3,30.2
65,198.0,720,120,840,0.0,0.0,14,27.5,23.6
66,270.0,720,120,840,0.0,0.0,17,37.5,32.1
67,272.0,720,120,840,0.0,0.0,16,37.8,32.4
68,275.0,720,120,840,0.0,0.0,17,38.2,32.7
69,241.0,720,120,840,0.0,0.0,16,33.5,28.7
70,285.0,720,120,840,0.0,0.0,19,39.6,33.9
71,275.0,720,120,840,0.0,0.0,18,38.2,32.7
72,505.0,720,120,840,0.0,0.0,32,70.1,60.1
73,337.0,720,120,840,0.0,0.0,21,46.8,40.1
74,293.0,720,120,840,0.0,0.0,18,40.7,34.9
75,198.0,720,120,840,0.0,0.0,14,27.5,23.6
76,408.0,720,120,840,0.0,0.0,26,56.7,48.6
77,423.0,720,120,840,0.0,0.0,27,58.8,50.4
78,393.0,720,120,840,0.0,0.0,26,54.6,46.8
79,321.0,720,120,840,0.0,0.0,21,44.6,38.2
80,309.0,720,120,840,0.0,0.0,20,42.9,36.8
81,359.0,720,120,840,0.0,0.0,22,49.9,42.7
82,431.0,720,120,840,0.0,0.0,28,59.9,51.3
83,473.0,720,120,840,0.0,0.0,29,65.7,56.3
84,317.0,720,120,840,0.0,0.0,20,44.0,37.7
85,345.0,720,120,840,0.0,0.0,23,47.9,41.1
86,417.0,720,120,840,0.0,0.0,29,57.9,49.6
87,398.0,720,120,840,0.0,0.0,25,55.3,47.4
88,352.0,720,120,840,0.0,0.0,20,48.9,41.9
89,269.0,720,120,840,0.0,0.0,17,37.4,32.0
90,460.0,720,120,840,0.0,0.0,29,63.9,54.8
91,403.0,720,120,840,0.0,0.0,28,56.0,48.0
92,345.0,720,120,840,0.0,0.0,22,47.9,41.1
93,400.0,720,120,840,0.0,0.0,25,55.6,47.6
94,312.0,720,120,840,0.0,0.0,20,43.3,37.1
95,381.0,720,120,840,0.0,0.0,23,52.9,45.4
96,325.0,720,120,840,0.0,0.0,22,45.1,38.7
97,353.0,720,120,840,0.0,0.0,23,49.0,42.0
98,386.0,720,120,840,0.0,0.0,23,53.6,46.0
99,452.0,720,120,840,0.0,0.0,30,62.8,53.8
100,489.0,720,120,840,0.0,0.0,32,67.9,58.2
101,542.0,720,120,840,0.0,0.0,34,75.3,64.5
102,405.0,720,120,840,0.0,0.0,25,56.2,48.2
103,483.0,720,120,840,0.0,0.0,32,67.1,57.5
104,621.0,720,120,840,0.0,0.0,39,86.2,73.9
105,461.0,720,120,840,0.0,0.0,31,64.0,54.9
106,448.0,720,120,840,0.0,0.0,29,62.2,53.3
107,372.0,720,120,840,0.0,0.0,26,51.7,44.3
108,403.0,720,120,840,0.0,0.0,26,56.0,48.0
109,431.0,720,120,840,0.0,0.0,25,59.9,51.3
110,447.0,720,120,840,0.0,0.0,28,62.1,53.2
111,432.0,720,120,840,0.0,0.0,27,60.0,51.4
112,313.0,720,120,840,0.0,0.0,21,43.5,37.3
113,315.0,720,120,840,0.0,0.0,20,43.8,37.5
114,616.0,720,120,840,0.0,0.0,39,85.6,73.3
115,496.0,720,120,840,0.0,0.0,31,68.9,59.0
116,441.0,720,120,840,0.0,0.0,27,61.2,52.5
117,295.0,720,120,840,0.0,0.0,20,41.0,35.1
118,471.0,720,120,840,0.0,0.0,30,65.4,56.1
119,466.0,720,120,840,0.0,0.0,29,64.7,55.5
120,543.0,720,120,840,0.0,0.0,36,75.4,64.6
121,490.0,720,120,840,0.0,0.0,32,68.1,58.3
122,474.0,720,120,840,0.0,0.0,30,65.8,56.4
123,515.0,720,120,840,0.0,0.0,31,71.5,61.3
124,700.0,720,120,840,0.0,0.0,46,97.2,83.3
125,615.0,720,120,840,0.0,0.0,39,85.4,73.2
126,485.0,720,120,840,0.0,0.0,31,67.4,57.7
127,505.0,720,120,840,0.0,0.0,33,70.1,60.1
128,551.0,720,120,840,0.0,0.0,37,76.5,65.6
129,584.0,720,120,840,0.0,0.0,37,81.1,69.5
130,472.0,720,120,840,0.0,0.0,28,65.6,56.2
131,377.0,720,120,840,0.0,0.0,24,52.4,44.9
132,527.0,720,120,840,0.0,0.0,33,73.2,62.7
133,401.0,720,120,840,0.0,0.0,27,55.7,47.7
134,382.0,720,120,840,0.0,0.0,24,53.1,45.5
135,499.0,720,120,840,0.0,0.0,31,69.3,59.4
136,506.0,720,120,840,0.0,0.0,33,70.3,60.2
137,520.0,720,120,840,0.0,0.0,31,72.2,61.9
138,491.0,720,120,840,0.0,0.0,33,68.2,58.5
139,502.0,720,120,840,0.0,0.0,32,69.7,59.8
140,459.0,720,120,840,0.0,0.0,28,63.8,54.6
141,518.0,720,120,840,0.0,0.0,34,71.9,61.7
142,710.0,720,120,840,0.0,0.0,46,98.6,84.5
143,697.0,720,120,840,0.0,0.0,44,96.8,83.0
144,612.0,720,120,840,0.0,0.0,36,85.0,72.9
145,563.0,720,120,840,0.0,0.0,37,78.2,67.0
146,606.0,720,120,840,0.0,0.0,40,84.2,72.1
147,620.0,720,120,840,0.0,0.0,41,86.1,73.8
148,540.0,720,120,840,0.0,0.0,36,75.0,64.3
149,546.0,720,120,840,0.0,0.0,35,75.8,65.0
150,581.0,720,120,840,0.0,0.0,37,80.7,69.2
151,644.0,720,120,840,0.0,0.0,38,89.4,76.7
152,493.0,720,120,840,0.0,0.0,32,68.5,58.7
153,583.0,720,120,840,0.0,0.0,36,81.0,69.4
154,383.0,720,120,840,0.0,0.0,25,53.2,45.6
155,319.0,720,120,840,0.0,0.0,21,44.3,38.0
156,647.0,720,120,840,0.0,0.0,41,89.9,77.0
157,663.0,720,120,840,0.0,0.0,43,92.1,78.9
158,599.0,720,120,840,0.0,0.0,37,83.2,71.3
159,398.0,720,120,840,0.0,0.0,27,55.3,47.4
160,565.0,720,120,840,0.0,0.0,36,78.5,67.3
161,559.0,720,120,840,0.0,0.0,35,77.6,66.5
162,565.0,720,120,840,0.0,0.0,37,78.5,67.3
163,579.0,720,120,840,0.0,0.0,37,80.4,68.9
164,642.0,720,120,840,0.0,0.0,41,89.2,76.4
165,575.0,720,120,840,0.0,0.0,34,79.9,68.5
166,716.0,720,120,840,0.0,0.0,46,99.4,85.2
167,634.0,720,120,840,0.0,0.0,42,88.1,75.5
168,534.0,720,120,840,0.0,0.0,34,74.2,63.6
169,530.0,720,120,840,0.0,0.0,36,73.6,63.1
170,654.0,720,120,840,0.0,0.0,42,90.8,77.9
171,652.0,720,120,840,0.0,0.0,42,90.6,77.6
172,661.0,720,120,840,0.0,0.0,40,91.8,78.7
173,412.0,720,120,840,0.0,0.0,27,57.2,49.0
174,633.0,720,120,840,0.0,0.0,39,87.9,75.4
175,453.0,720,120,840,0.0,0.0,31,62.9,53.9
176,400.0,720,120,840,0.0,0.0,26,55.6,47.6
