dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,30.0,720,120,840,0.0,0.0,2,4.2,3.6
2,15.0,720,120,840,0.0,0.0,1,2.1,1.8
3,128.0,720,120,840,0.0,0.0,8,17.8,15.2
4,82.0,720,120,840,0.0,0.0,4,11.4,9.8
5,66.0,720,120,840,0.0,0.0,3,9.2,7.9
6,44.0,720,120,840,0.0,0.0,3,6.1,5.2
7,92.0,720,120,840,0.0,0.0,5,12.8,11.0
8,132.0,720,120,840,0.0,0.0,8,18.3,15.7
9,23.0,720,120,840,0.0,0.0,2,3.2,2.7
10,15.0,720,120,840,0.0,0.0,1,2.1,1.8
11,97.0,720,120,840,0.0,0.0,5,13.5,11.5
12,14.0,720,120,840,0.0,0.0,1,1.9,1.7
13,100.0,720,120,840,0.0,0.0,7,13.9,11.9
14,87.0,720,120,840,0.0,0.0,5,12.1,10.4
15,50.0,720,120,840,0.0,0.0,3,6.9,6.0
16,39.0,720,120,840,0.0,0.0,2,5.4,4.6
17,136.0,720,120,840,0.0,0.0,10,18.9,16.2
18,91.0,720,120,840,0.0,0.0,6,12.6,10.8
19,113.0,720,120,840,0.0,0.0,8,15.7,13.5
20,83.0,720,120,840,0.0,0.0,5,11.5,9.9
21,95.0,720,120,840,0.0,0.0,6,13.2,11.3
22,107.0,720,120,840,0.0,0.0,7,14.9,12.7
23,96.0,720,120,840,0.0,0.0,6,13.3,11.4
24,112.0,720,120,840,0.0,0.0,7,15.6,13.3
25,190.0,720,120,840,0.0,0.0,10,26.4,22.6
26,150.0,720,120,840,0.0,0.0,8,20.8,17.9
27,155.0,720,120,840,0.0,0.0,10,21.5,18.5
28,166.0,720,120,840,0.0,0.0,10,23.1,19.8
29,172.0,720,120,840,0.0,0.0,11,23.9,20.5
30,68.0,720,120,840,0.0,0.0,5,9.4,8.1
31,177.0,720,120,840,0.0,0.0,12,24.6,21.1
32,175.0,720,120,840,0.0,0.0,10,24.3,20.8
33,162.0,720,120,840,0.0,0.0,11,22.5,19.3
34,154.0,720,120,840,0.0,0.0,11,21.4,18.3
35,233.0,720,120,840,0.0,0.0,14,32.4,27.7
36,143.0,720,120,840,0.0,0.0,9,19.9,17.0
37,118.0,720,120,840,0.0,0.0,7,16.4,14.0
38,111.0,720,120,840,0.0,0.0,8,15.4,13.2
39,123.0,720,120,840,0.0,0.0,8,17.1,14.6
40,102.0,720,120,840,0.0,0.0,6,14.2,12.1
41,147.0,720,120,840,0.0,0.0,9,20.4,17.5
42,163.0,720,120,840,0.0,0.0,10,22.6,19.4
43,147.0,720,120,840,0.0,0.0,9,20.4,17.5
44,165.0,720,120,840,0.0,0.0,11,22.9,19.6
45,338.0,720,120,840,0.0,0.0,21,46.9,40.2
46,351.0,720,120,840,0.0,0.0,21,48.8,41.8
47,371.0,720,120,840,0.0,0.0,22,51.5,44.2
48,171.0,720,120,840,0.0,0.0,11,23.8,20.4
49,337.0,720,120,840,0.0,0.0,21,46.8,40.1
50,305.0,720,120,840,0.0,0.0,20,42.4,36.3
51,232.0,720,120,840,0.0,0.0,16,32.2,27.6
52,122.0,720,120,840,0.0,0.0,9,16.9,14.5
53,273.0,720,120,840,0.0,0.0,16,37.9,32.5
54,171.0,720,120,840,0.0,0.0,11,23.8,20.4
55,226.0,720,120,840,0.0,0.0,16,31.4,26.9
56,281.0,720,120,840,0.0,0.0,17,39.0,33.5
57,152.0,720,120,840,0.0,0.0,9,21.1,18.1
58,141.0,720,120,840,0.0,0.0,8,19.6,16.8
59,326.0,720,120,840,0.0,0.0,22,45.3,38.8
60,283.0,720,120,840,0.0,0.0,19,39.3,33.7
61,298.0,720,120,840,0.0,0.0,19,41.4,35.5
62,225.0,720,120,840,0.0,0.0,14,31.2,26.8
