dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,38.0,720,120,840,0.0,0.0,3,5.3,4.5
2,57.0,720,120,840,0.0,0.0,4,7.9,6.8
3,30.0,720,120,840,0.0,0.0,2,4.2,3.6
4,89.0,720,120,840,0.0,0.0,6,12.4,10.6
5,80.0,720,120,840,0.0,0.0,5,11.1,9.5
6,98.0,720,120,840,0.0,0.0,6,13.6,11.7
7,92.0,720,120,840,0.0,0.0,6,12.8,11.0
8,46.0,720,120,840,0.0,0.0,3,6.4,5.5
9,126.0,720,120,840,0.0,0.0,8,17.5,15.0
10,74.0,720,120,840,0.0,0.0,5,10.3,8.8
11,117.0,720,120,840,0.0,0.0,7,16.2,13.9
12,77.0,720,120,840,0.0,0.0,5,10.7,9.2
13,59.0,720,120,840,0.0,0.0,4,8.2,7.0
14,81.0,720,120,840,0.0,0.0,5,11.2,9.6
15,127.0,720,120,840,0.0,0.0,9,17.6,15.1
16,135.0,720,120,840,0.0,0.0,9,18.8,16.1
17,46.0,720,120,840,0.0,0.0,3,6.4,5.5
18,130.0,720,120,840,0.0,0.0,9,18.1,15.5
19,78.0,720,120,840,0.0,0.0,5,10.8,9.3
20,105.0,720,120,840,0.0,0.0,7,14.6,12.5
21,157.0,720,120,840,0.0,0.0,10,21.8,18.7
22,79.0,720,120,840,0.0,0.0,6,11.0,9.4
23,108.0,720,120,840,0.0,0.0,7,15.0,12.9
24,98.0,720,120,840,0.0,0.0,6,13.6,11.7
25,205.0,720,120,840,0.0,0.0,13,28.5,24.4
26,162.0,720,120,840,0.0,0.0,11,22.5,19.3
27,98.0,720,120,840,0.0,0.0,6,13.6,11.7
28,117.0,720,120,840,0.0,0.0,7,16.2,13.9
29,180.0,720,120,840,0.0,0.0,12,25.0,21.4
30,229.0,720,120,840,0.0,0.0,14,31.8,27.3
31,122.0,720,120,840,0.0,0.0,8,16.9,14.5
32,237.0,720,120,840,0.0,0.0,15,32.9,28.2
33,196.0,720,120,840,0.0,0.0,12,27.2,23.3
34,237.0,720,120,840,0.0,0.0,16,32.9,28.2
35,217.0,720,120,840,0.0,0.0,14,30.1,25.8
36,189.0,720,120,840,0.0,0.0,12,26.2,22.5
37,164.0,720,120,840,0.0,0.0,10,22.8,19.5
38,181.0,720,120,840,0.0,0.0,11,25.1,21.5
39,168.0,720,120,840,0.0,0.0,11,23.3,20.0
40,212.0,720,120,840,0.0,0.0,13,29.4,25.2
41,153.0,720,120,840,0.0,0.0,9,21.2,18.2
42,154.0,720,120,840,0.0,0.0,9,21.4,18.3
43,207.0,720,120,840,0.0,0.0,15,28.8,24.6
44,229.0,720,120,840,0.0,0.0,15,31.8,27.3
45,128.0,720,120,840,0.0,0.0,8,17.8,15.2
46,318.0,720,120,840,0.0,0.0,20,44.2,37.9
47,168.0,720,120,840,0.0,0.0,11,23.3,20.0
48,224.0,720,120,840,0.0,0.0,15,31.1,26.7
49,295.0,720,120,840,0.0,0.0,18,41.0,35.1
50,214.0,720,120,840,0.0,0.0,14,29.7,25.5
51,264.0,720,120,840,0.0,0.0,16,36.7,31.4
52,216.0,720,120,840,0.0,0.0,14,30.0,25.7
53,250.0,720,120,840,0.0,0.0,15,34.7,29.8
54,310.0,720,120,840,0.0,0.0,20,43.1,36.9
55,194.0,720,120,840,0.0,0.0,13,26.9,23.1
56,228.0,720,120,840,0.0,0.0,14,31.7,27.1
57,310.0,720,120,840,0.0,0.0,20,43.1,36.9
58,295.0,720,120,840,0.0,0.0,19,41.0,35.1
59,229.0,720,120,840,0.0,0.0,14,31.8,27.3
60,226.0,720,120,840,0.0,0.0,15,31.4,26.9
61,216.0,720,120,840,0.0,0.0,13,30.0,25.7
62,348.0,720,120,840,0.0,0.0,22,48.3,41.4
63,346.0,720,120,840,0.0,0.0,22,48.1,41.2
64,322.0,720,120,840,0.0,0.0,22,44.7,38.3
65,253.0,720,120,840,0.0,0.0,16,35.1,30.1
66,245.0,720,120,840,0.0,0.0,16,34.0,29.2
67,390.0,720,120,840,0.0,0.0,24,54.2,46.4
68,293.0,720,120,840,0.0,0.0,19,40.7,34.9
69,253.0,720,120,840,0.0,0.0,15,35.1,30.1
70,308.0,720,120,840,0.0,0.0,19,42.8,36.7
71,346.0,720,120,840,0.0,0.0,23,48.1,41.2
72,467.0,720,120,840,0.0,0.0,30,64.9,55.6
73,323.0,720,120,840,0.0,0.0,21,44.9,38.5
74,322.0,720,120,840,0.0,0.0,20,44.7,38.3
75,407.0,720,120,840,0.0,0.0,24,56.5,48.5
76,348.0,720,120,840,0.0,0.0,24,48.3,41.4
77,447.0,720,120,840,0.0,0.0,28,62.1,53.2
78,412.0,720,120,840,0.0,0.0,26,57.2,49.0
79,336.0,720,120,840,0.0,0.0,21,46.7,40.0
80,303.0,720,120,840,0.0,0.0,19,42.1,36.1
81,322.0,720,120,840,0.0,0.0,22,44.7,38.3
82,322.0,720,120,840,0.0,0.0,20,44.7,38.3
83,342.0,720,120,840,0.0,0.0,21,47.5,40.7
84,326.0,720,120,840,0.0,0.0,20,45.3,38.8
85,285.0,720,120,840,0.0,0.0,20,39.6,33.9
86,477.0,720,120,840,0.0,0.0,30,66.2,56.8
87,357.0,720,120,840,0.0,0.0,23,49.6,42.5
88,404.0,720,120,840,0.0,0.0,24,56.1,48.1
89,375.0,720,120,840,0.0,0.0,24,52.1,44.6
90,387.0,720,120,840,0.0,0.0,24,53.8,46.1
91,507.0,720,120,840,0.0,0.0,32,70.4,60.4
92,452.0,720,120,840,0.0,0.0,29,62.8,53.8
93,400.0,720,120,840,0.0,0.0,25,55.6,47.6
94,317.0,720,120,840,0.0,0.0,21,44.0,37.7
95,478.0,720,120,840,0.0,0.0,30,66.4,56.9
96,522.0,720,120,840,0.0,0.0,31,72.5,62.1
97,306.0,720,120,840,0.0,0.0,21,42.5,36.4
98,442.0,720,120,840,0.0,0.0,27,61.4,52.6
99,373.0,720,120,840,0.0,0.0,24,51.8,44.4
100,521.0,720,120,840,0.0,0.0,34,72.4,62.0
101,450.0,720,120,840,0.0,0.0,28,62.5,53.6
102,368.0,720,120,840,0.0,0.0,25,51.1,43.8
103,487.0,720,120,840,0.0,0.0,31,67.6,58.0
104,472.0,720,120,840,0.0,0.0,30,65.6,56.2
105,539.0,720,120,840,0.0,0.0,35,74.9,64.2
106,426.0,720,120,840,0.0,0.0,28,59.2,50.7
107,442.0,720,120,840,0.0,0.0,26,61.4,52.6
108,317.0,720,120,840,0.0,0.0,21,44.0,37.7
109,480.0,720,120,840,0.0,0.0,29,66.7,57.1
110,360.0,720,120,840,0.0,0.0,23,50.0,42.9
111,392.0,720,120,840,0.0,0.0,24,54.4,46.7
112,469.0,720,120,840,0.0,0.0,29,65.1,55.8
113,426.0,720,120,840,0.0,0.0,28,59.2,50.7
114,577.0,720,120,840,0.0,0.0,37,80.1,68.7
115,550.0,720,120,840,0.0,0.0,35,76.4,65.5
116,480.0,720,120,840,0.0,0.0,30,66.7,57.1
117,554.0,720,120,840,0.0,0.0,33,76.9,66.0
118,422.0,720,120,840,0.0,0.0,29,58.6,50.2
119,568.0,720,120,840,0.0,0.0,36,78.9,67.6
120,595.0,720,120,840,0.0,0.0,37,82.6,70.8
121,418.0,720,120,840,0.0,0.0,26,58.1,49.8
122,381.0,720,120,840,0.0,0.0,24,52.9,45.4
123,379.0,720,120,840,0.0,0.0,25,52.6,45.1
124,489.0,720,120,840,0.0,0.0,31,67.9,58.2
125,536.0,720,120,840,0.0,0.0,32,74.4,63.8
126,539.0,720,120,840,0.0,0.0,34,74.9,64.2
127,435.0,720,120,840,0.0,0.0,28,60.4,51.8
128,633.0,720,120,840,0.0,0.0,39,87.9,75.4
129,596.0,720,120,840,0.0,0.0,38,82.8,71.0
130,528.0,720,120,840,0.0,0.0,32,73.3,62.9
131,483.0,720,120,840,0.0,0.0,31,67.1,57.5
132,588.0,720,120,840,0.0,0.0,37,81.7,70.0
133,596.0,720,120,840,0.0,0.0,38,82.8,71.0
134,538.0,720,120,840,0.0,0.0,34,74.7,64.0
135,493.0,720,120,840,0.0,0.0,31,68.5,58.7
136,440.0,720,120,840,0.0,0.0,28,61.1,52.4
137,468.0,720,120,840,0.0,0.0,30,65.0,55.7
138,593.0,720,120,840,0.0,0.0,36,82.4,70.6
139,488.0,720,120,840,0.0,0.0,32,67.8,58.1
140,563.0,720,120,840,0.0,0.0,34,78.2,67.0
141,537.0,720,120,840,0.0,0.0,34,74.6,63.9
142,630.0,720,120,840,0.0,0.0,40,87.5,75.0
143,585.0,720,120,840,0.0,0.0,37,81.2,69.6
144,542.0,720,120,840,0.0,0.0,35,75.3,64.5
145,613.0,720,120,840,0.0,0.0,39,85.1,73.0
146,644.0,720,120,840,0.0,0.0,39,89.4,76.7
147,636.0,720,120,840,0.0,0.0,41,88.3,75.7
148,578.0,720,120,840,0.0,0.0,36,80.3,68.8
149,598.0,720,120,840,0.0,0.0,35,83.1,71.2
150,582.0,720,120,840,0.0,0.0,39,80.8,69.3
151,573.0,720,120,840,0.0,0.0,35,79.6,68.2
152,486.0,720,120,840,0.0,0.0,30,67.5,57.9
153,674.0,720,120,840,0.0,0.0,42,93.6,80.2
154,570.0,720,120,840,0.0,0.0,36,79.2,67.9
155,439.0,720,120,840,0.0,0.0,27,61.0,52.3
156,594.0,720,120,840,0.0,0.0,39,82.5,70.7
157,632.0,720,120,840,0.0,0.0,40,87.8,75.2
158,616.0,720,120,840,0.0,0.0,39,85.6,73.3
159,690.0,720,120,840,0.0,0.0,43,95.8,82.1
160,644.0,720,120,840,0.0,0.0,41,89.4,76.7
161,657.0,720,120,840,0.0,0.0,41,91.2,78.2
162,614.0,720,120,840,0.0,0.0,40,85.3,73.1
163,524.0,720,120,840,0.0,0.0,33,72.8,62.4
164,526.0,720,120,840,0.0,0.0,34,73.1,62.6
165,518.0,720,120,840,0.0,0.0,33,71.9,61.7
166,541.0,720,120,840,0.0,0.0,36,75.1,64.4
167,640.0,720,120,840,0.0,0.0,40,88.9,76.2
168,563.0,720,120,840,0.0,0.0,36,78.2,67.0
169,463.0,720,120,840,0.0,0.0,29,64.3,55.1
170,715.0,720,120,840,0.0,0.0,43,99.3,85.1
171,676.0,720,120,840,0.0,0.0,44,93.9,80.5
172,704.0,720,120,840,0.0,0.0,45,97.8,83.8
173,574.0,720,120,840,0.0,0.0,36,79.7,68.3
174,716.0,720,120,840,0.0,0.0,44,99.4,85.2
175,654.0,720,120,840,0.0,0.0,42,90.8,77.9
176,581.0,720,120,840,0.0,0.0,36,80.7,69.2
177,637.0,720,120,840,0.0,0.0,40,88.5,75.8
178,632.0,720,120,840,0.0,0.0,41,87.8,75.2
179,590.0,720,120,840,0.0,0.0,38,81.9,70.2
180,705.0,720,120,840,0.0,0.0,44,97.9,83.9
181,715.0,720,120,840,0.0,0.0,46,99.3,85.1
182,597.0,720,120,840,0.0,0.0,37,82.9,71.1
183,472.0,720,120,840,0.0,0.0,31,65.6,56.2
184,606.0,720,120,840,0.0,0.0,39,84.2,72.1
185,576.0,720,120,840,0.0,0.0,37,80.0,68.6
186,639.0,720,120,840,0.0,0.0,41,88.8,76.1
187,625.0,720,120,840,0.0,0.0,41,86.8,74.4
188,651.0,720,120,840,0.0,0.0,41,90.4,77.5
189,619.0,720,120,840,0.0,0.0,40,86.0,73.7
190,668.0,720,120,840,0.0,0.0,41,92.8,79.5
191,674.0,720,120,840,0.0,0.0,39,93.6,80.2
192,649.0,720,120,840,0.0,0.0,43,90.1,77.3
193,604.0,720,120,840,0.0,0.0,39,83.9,71.9
194,503.0,720,120,840,0.0,0.0,32,69.9,59.9
195,678.0,720,120,840,0.0,0.0,43,94.2,80.7
196,555.0,720,120,840,0.0,0.0,35,77.1,66.1
197,437.0,720,120,840,0.0,0.0,27,60.7,52.0
198,647.0,720,120,840,0.0,0.0,41,89.9,77.0
199,664.0,720,120,840,0.0,0.0,43,92.2,79.0
200,646.0,720,120,840,0.0,0.0,42,89.7,76.9
201,675.0,720,120,840,0.0,0.0,44,93.8,80.4
202,702.0,720,120,840,0.0,0.0,45,97.5,83.6
203,625.0,720,120,840,0.0,0.0,40,86.8,74.4
204,647.0,720,120,840,0.0,0.0,41,89.9,77.0
205,514.0,720,120,840,0.0,0.0,33,71.4,61.2
206,572.0,720,120,840,0.0,0.0,38,79.4,68.1
207,583.0,720,120,840,0.0,0.0,38,81.0,69.4
208,528.0,720,120,840,0.0,0.0,33,73.3,62.9
209,614.0,720,120,840,0.0,0.0,39,85.3,73.1
210,545.0,720,120,840,0.0,0.0,34,75.7,64.9
211,552.0,720,120,840,0.0,0.0,34,76.7,65.7
212,710.0,720,120,840,0.0,0.0,43,98.6,84.5
213,673.0,720,120,840,0.0,0.0,44,93.5,80.1
214,698.0,720,120,840,0.0,0.0,45,96.9,83.1
215,629.0,720,120,840,0.0,0.0,39,87.4,74.9
216,702.0,720,120,840,0.0,0.0,44,97.5,83.6
217,653.0,720,120,840,0.0,0.0,43,90.7,77.7
218,595.0,720,120,840,0.0,0.0,37,82.6,70.8
219,608.0,720,120,840,0.0,0.0,38,84.4,72.4
220,665.0,720,120,840,0.0,0.0,44,92.4,79.2
221,569.0,720,120,840,0.0,0.0,37,79.0,67.7
222,516.0,720,120,840,0.0,0.0,34,71.7,61.4
223,646.0,720,120,840,0.0,0.0,41,89.7,76.9
224,536.0,720,120,840,0.0,0.0,34,74.4,63.8
225,467.0,720,120,840,0.0,0.0,30,64.9,55.6
226,566.0,720,120,840,0.0,0.0,37,78.6,67.4
227,611.0,720,120,840,0.0,0.0,39,84.9,72.7
228,661.0,720,120,840,0.0,0.0,43,91.8,78.7
229,588.0,720,120,840,0.0,0.0,37,81.7,70.0
230,642.0,720,120,840,0.0,0.0,41,89.2,76.4
231,603.0,720,120,840,0.0,0.0,38,83.8,71.8
