dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,86.0,720,120,840,0.0,0.0,6,11.9,10.2
2,53.0,720,120,840,0.0,0.0,3,7.4,6.3
3,71.0,720,120,840,0.0,0.0,4,9.9,8.5
4,101.0,720,120,840,0.0,0.0,7,14.0,12.0
5,78.0,720,120,840,0.0,0.0,5,10.8,9.3
6,46.0,720,120,840,0.0,0.0,3,6.4,5.5
7,92.0,720,120,840,0.0,0.0,6,12.8,11.0
8,71.0,720,120,840,0.0,0.0,5,9.9,8.5
9,116.0,720,120,840,0.0,0.0,8,16.1,13.8
10,128.0,720,120,840,0.0,0.0,8,17.8,15.2
11,81.0,720,120,840,0.0,0.0,5,11.2,9.6
12,62.0,720,120,840,0.0,0.0,4,8.6,7.4
13,63.0,720,120,840,0.0,0.0,4,8.8,7.5
14,136.0,720,120,840,0.0,0.0,9,18.9,16.2
15,79.0,720,120,840,0.0,0.0,5,11.0,9.4
16,77.0,720,120,840,0.0,0.0,5,10.7,9.2
17,103.0,720,120,840,0.0,0.0,6,14.3,12.3
18,100.0,720,120,840,0.0,0.0,7,13.9,11.9
19,150.0,720,120,840,0.0,0.0,10,20.8,17.9
20,64.0,720,120,840,0.0,0.0,4,8.9,7.6
21,112.0,720,120,840,0.0,0.0,7,15.6,13.3
22,141.0,720,120,840,0.0,0.0,10,19.6,16.8
23,174.0,720,120,840,0.0,0.0,11,24.2,20.7
24,142.0,720,120,840,0.0,0.0,9,19.7,16.9
25,193.0,720,120,840,0.0,0.0,12,26.8,23.0
26,93.0,720,120,840,0.0,0.0,6,12.9,11.1
27,77.0,720,120,840,0.0,0.0,6,10.7,9.2
28,180.0,720,120,840,0.0,0.0,11,25.0,21.4
29,139.0,720,120,840,0.0,0.0,9,19.3,16.5
30,232.0,720,120,840,0.0,0.0,15,32.2,27.6
31,243.0,720,120,840,0.0,0.0,15,33.8,28.9
32,211.0,720,120,840,0.0,0.0,13,29.3,25.1
33,163.0,720,120,840,0.0,0.0,11,22.6,19.4
34,174.0,720,120,840,0.0,0.0,11,24.2,20.7
35,265.0,720,120,840,0.0,0.0,17,36.8,31.5
36,121.0,720,120,840,0.0,0.0,8,16.8,14.4
37,245.0,720,120,840,0.0,0.0,16,34.0,29.2
38,111.0,720,120,840,0.0,0.0,7,15.4,13.2
39,106.0,720,120,840,0.0,0.0,7,14.7,12.6
40,188.0,720,120,840,0.0,0.0,12,26.1,22.4
41,133.0,720,120,840,0.0,0.0,8,18.5,15.8
42,119.0,720,120,840,0.0,0.0,8,16.5,14.2
43,259.0,720,120,840,0.0,0.0,16,36.0,30.8
44,304.0,720,120,840,0.0,0.0,19,42.2,36.2
45,289.0,720,120,840,0.0,0.0,18,40.1,34.4
46,294.0,720,120,840,0.0,0.0,19,40.8,35.0
47,204.0,720,120,840,0.0,0.0,13,28.3,24.3
48,283.0,720,120,840,0.0,0.0,19,39.3,33.7
49,273.0,720,120,840,0.0,0.0,17,37.9,32.5
50,187.0,720,120,840,0.0,0.0,13,26.0,22.3
51,329.0,720,120,840,0.0,0.0,21,45.7,39.2
52,237.0,720,120,840,0.0,0.0,16,32.9,28.2
53,272.0,720,120,840,0.0,0.0,16,37.8,32.4
54,191.0,720,120,840,0.0,0.0,13,26.5,22.7
55,233.0,720,120,840,0.0,0.0,15,32.4,27.7
56,309.0,720,120,840,0.0,0.0,20,42.9,36.8
57,251.0,720,120,840,0.0,0.0,15,34.9,29.9
58,320.0,720,120,840,0.0,0.0,20,44.4,38.1
59,322.0,720,120,840,0.0,0.0,20,44.7,38.3
60,236.0,720,120,840,0.0,0.0,16,32.8,28.1
61,398.0,720,120,840,0.0,0.0,26,55.3,47.4
62,370.0,720,120,840,0.0,0.0,23,51.4,44.0
63,218.0,720,120,840,0.0,0.0,15,30.3,26.0
64,325.0,720,120,840,0.0,0.0,20,45.1,38.7
65,396.0,720,120,840,0.0,0.0,25,55.0,47.1
66,361.0,720,120,840,0.0,0.0,21,50.1,43.0
67,342.0,720,120,840,0.0,0.0,22,47.5,40.7
68,186.0,720,120,840,0.0,0.0,12,25.8,22.1
69,211.0,720,120,840,0.0,0.0,15,29.3,25.1
