dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,56.0,720,120,840,0.0,0.0,4,7.8,6.7
2,69.0,720,120,840,0.0,0.0,4,9.6,8.2
3,54.0,720,120,840,0.0,0.0,4,7.5,6.4
4,59.0,720,120,840,0.0,0.0,4,8.2,7.0
5,88.0,720,120,840,0.0,0.0,6,12.2,10.5
6,99.0,720,120,840,0.0,0.0,7,13.8,11.8
7,32.0,720,120,840,0.0,0.0,2,4.4,3.8
8,72.0,720,120,840,0.0,0.0,5,10.0,8.6
9,57.0,720,120,840,0.0,0.0,3,7.9,6.8
10,16.0,720,120,840,0.0,0.0,1,2.2,1.9
11,36.0,720,120,840,0.0,0.0,2,5.0,4.3
12,61.0,720,120,840,0.0,0.0,4,8.5,7.3
13,86.0,720,120,840,0.0,0.0,5,11.9,10.2
14,81.0,720,120,840,0.0,0.0,5,11.2,9.6
15,169.0,720,120,840,0.0,0.0,10,23.5,20.1
16,79.0,720,120,840,0.0,0.0,5,11.0,9.4
17,124.0,720,120,840,0.0,0.0,8,17.2,14.8
18,130.0,720,120,840,0.0,0.0,8,18.1,15.5
19,182.0,720,120,840,0.0,0.0,12,25.3,21.7
20,129.0,720,120,840,0.0,0.0,8,17.9,15.4
21,109.0,720,120,840,0.0,0.0,7,15.1,13.0
22,113.0,720,120,840,0.0,0.0,7,15.7,13.5
23,142.0,720,120,840,0.0,0.0,8,19.7,16.9
24,124.0,720,120,840,0.0,0.0,9,17.2,14.8
25,115.0,720,120,840,0.0,0.0,7,16.0,13.7
26,46.0,720,120,840,0.0,0.0,3,6.4,5.5
27,113.0,720,120,840,0.0,0.0,8,15.7,13.5
28,79.0,720,120,840,0.0,0.0,5,11.0,9.4
29,149.0,720,120,840,0.0,0.0,10,20.7,17.7
30,198.0,720,120,840,0.0,0.0,12,27.5,23.6
31,165.0,720,120,840,0.0,0.0,10,22.9,19.6
32,208.0,720,120,840,0.0,0.0,13,28.9,24.8
33,183.0,720,120,840,0.0,0.0,12,25.4,21.8
34,182.0,720,120,840,0.0,0.0,12,25.3,21.7
35,228.0,720,120,840,0.0,0.0,14,31.7,27.1
36,279.0,720,120,840,0.0,0.0,17,38.8,33.2
37,125.0,720,120,840,0.0,0.0,8,17.4,14.9
38,165.0,720,120,840,0.0,0.0,11,22.9,19.6
39,244.0,720,120,840,0.0,0.0,16,33.9,29.0
40,154.0,720,120,840,0.0,0.0,10,21.4,18.3
41,196.0,720,120,840,0.0,0.0,12,27.2,23.3
42,160.0,720,120,840,0.0,0.0,10,22.2,19.0
43,176.0,720,120,840,0.0,0.0,11,24.4,21.0
44,334.0,720,120,840,0.0,0.0,20,46.4,39.8
45,245.0,720,120,840,0.0,0.0,16,34.0,29.2
46,305.0,720,120,840,0.0,0.0,19,42.4,36.3
47,184.0,720,120,840,0.0,0.0,12,25.6,21.9
48,202.0,720,120,840,0.0,0.0,14,28.1,24.0
49,278.0,720,120,840,0.0,0.0,18,38.6,33.1
50,273.0,720,120,840,0.0,0.0,18,37.9,32.5
51,198.0,720,120,840,0.0,0.0,12,27.5,23.6
52,271.0,720,120,840,0.0,0.0,17,37.6,32.3
53,228.0,720,120,840,0.0,0.0,15,31.7,27.1
54,125.0,720,120,840,0.0,0.0,8,17.4,14.9
55,252.0,720,120,840,0.0,0.0,16,35.0,30.0
56,226.0,720,120,840,0.0,0.0,14,31.4,26.9
57,305.0,720,120,840,0.0,0.0,19,42.4,36.3
58,301.0,720,120,840,0.0,0.0,19,41.8,35.8
59,187.0,720,120,840,0.0,0.0,12,26.0,22.3
60,451.0,720,120,840,0.0,0.0,29,62.6,53.7
61,331.0,720,120,840,0.0,0.0,21,46.0,39.4
