dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,29.0,720,120,840,0.0,0.0,2,4.0,3.5
2,191.0,720,120,840,0.0,0.0,12,26.5,22.7
3,87.0,720,120,840,0.0,0.0,6,12.1,10.4
4,45.0,720,120,840,0.0,0.0,3,6.2,5.4
5,56.0,720,120,840,0.0,0.0,3,7.8,6.7
6,106.0,720,120,840,0.0,0.0,7,14.7,12.6
7,30.0,720,120,840,0.0,0.0,2,4.2,3.6
8,72.0,720,120,840,0.0,0.0,5,10.0,8.6
9,159.0,720,120,840,0.0,0.0,9,22.1,18.9
10,60.0,720,120,840,0.0,0.0,3,8.3,7.1
11,72.0,720,120,840,0.0,0.0,5,10.0,8.6
12,64.0,720,120,840,0.0,0.0,4,8.9,7.6
13,72.0,720,120,840,0.0,0.0,5,10.0,8.6
14,99.0,720,120,840,0.0,0.0,6,13.8,11.8
15,31.0,720,120,840,0.0,0.0,2,4.3,3.7
16,96.0,720,120,840,0.0,0.0,6,13.3,11.4
17,156.0,720,120,840,0.0,0.0,10,21.7,18.6
18,48.0,720,120,840,0.0,0.0,3,6.7,5.7
19,87.0,720,120,840,0.0,0.0,6,12.1,10.4
20,112.0,720,120,840,0.0,0.0,8,15.6,13.3
21,120.0,720,120,840,0.0,0.0,8,16.7,14.3
22,208.0,720,120,840,0.0,0.0,13,28.9,24.8
23,317.0,720,120,840,0.0,0.0,20,44.0,37.7
24,85.0,720,120,840,0.0,0.0,6,11.8,10.1
25,133.0,720,120,840,0.0,0.0,8,18.5,15.8
26,224.0,720,120,840,0.0,0.0,13,31.1,26.7
27,190.0,720,120,840,0.0,0.0,12,26.4,22.6
28,166.0,720,120,840,0.0,0.0,11,23.1,19.8
29,56.0,720,120,840,0.0,0.0,4,7.8,6.7
30,237.0,720,120,840,0.0,0.0,14,32.9,28.2
31,223.0,720,120,840,0.0,0.0,13,31.0,26.5
32,161.0,720,120,840,0.0,0.0,10,22.4,19.2
33,196.0,720,120,840,0.0,0.0,14,27.2,23.3
34,164.0,720,120,840,0.0,0.0,11,22.8,19.5
35,118.0,720,120,840,0.0,0.0,7,16.4,14.0
36,205.0,720,120,840,0.0,0.0,13,28.5,24.4
37,242.0,720,120,840,0.0,0.0,15,33.6,28.8
38,101.0,720,120,840,0.0,0.0,7,14.0,12.0
39,157.0,720,120,840,0.0,0.0,10,21.8,18.7
40,315.0,720,120,840,0.0,0.0,20,43.8,37.5
41,229.0,720,120,840,0.0,0.0,15,31.8,27.3
42,261.0,720,120,840,0.0,0.0,17,36.2,31.1
43,171.0,720,120,840,0.0,0.0,10,23.8,20.4
44,424.0,720,120,840,0.0,0.0,27,58.9,50.5
45,322.0,720,120,840,0.0,0.0,21,44.7,38.3
46,245.0,720,120,840,0.0,0.0,15,34.0,29.2
47,247.0,720,120,840,0.0,0.0,15,34.3,29.4
48,240.0,720,120,840,0.0,0.0,16,33.3,28.6
49,201.0,720,120,840,0.0,0.0,12,27.9,23.9
50,317.0,720,120,840,0.0,0.0,20,44.0,37.7
51,384.0,720,120,840,0.0,0.0,23,53.3,45.7
52,227.0,720,120,840,0.0,0.0,13,31.5,27.0
53,248.0,720,120,840,0.0,0.0,16,34.4,29.5
54,341.0,720,120,840,0.0,0.0,23,47.4,40.6
55,294.0,720,120,840,0.0,0.0,19,40.8,35.0
56,295.0,720,120,840,0.0,0.0,18,41.0,35.1
57,204.0,720,120,840,0.0,0.0,13,28.3,24.3
58,410.0,720,120,840,0.0,0.0,25,56.9,48.8
59,383.0,720,120,840,0.0,0.0,24,53.2,45.6
60,360.0,720,120,840,0.0,0.0,23,50.0,42.9
61,364.0,720,120,840,0.0,0.0,24,50.6,43.3
62,256.0,720,120,840,0.0,0.0,18,35.6,30.5
63,320.0,720,120,840,0.0,0.0,19,44.4,38.1
64,394.0,720,120,840,0.0,0.0,25,54.7,46.9
65,541.0,720,120,840,0.0,0.0,34,75.1,64.4
66,265.0,720,120,840,0.0,0.0,17,36.8,31.5
67,237.0,720,120,840,0.0,0.0,15,32.9,28.2
68,411.0,720,120,840,0.0,0.0,25,57.1,48.9
69,400.0,720,120,840,0.0,0.0,24,55.6,47.6
70,351.0,720,120,840,0.0,0.0,22,48.8,41.8
71,288.0,720,120,840,0.0,0.0,18,40.0,34.3
72,452.0,720,120,840,0.0,0.0,28,62.8,53.8
73,484.0,720,120,840,0.0,0.0,29,67.2,57.6
74,461.0,720,120,840,0.0,0.0,29,64.0,54.9
75,347.0,720,120,840,0.0,0.0,24,48.2,41.3
76,305.0,720,120,840,0.0,0.0,20,42.4,36.3
77,362.0,720,120,840,0.0,0.0,21,50.3,43.1
78,392.0,720,120,840,0.0,0.0,25,54.4,46.7
79,456.0,720,120,840,0.0,0.0,28,63.3,54.3
80,343.0,720,120,840,0.0,0.0,22,47.6,40.8
81,329.0,720,120,840,0.0,0.0,22,45.7,39.2
82,498.0,720,120,840,0.0,0.0,32,69.2,59.3
83,417.0,720,120,840,0.0,0.0,28,57.9,49.6
84,466.0,720,120,840,0.0,0.0,30,64.7,55.5
