dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
337,495.0,720,120,840,0.0,0.0,33,68.8,58.9
338,560.0,720,120,840,0.0,0.0,35,77.8,66.7
339,602.0,720,120,840,0.0,0.0,37,83.6,71.7
340,446.0,720,120,840,0.0,0.0,29,61.9,53.1
341,626.0,720,120,840,0.0,0.0,40,86.9,74.5
342,603.0,720,120,840,0.0,0.0,40,83.8,71.8
343,440.0,720,120,840,0.0,0.0,29,61.1,52.4
344,487.0,720,120,840,0.0,0.0,31,67.6,58.0
345,539.0,720,120,840,0.0,0.0,34,74.9,64.2
346,504.0,720,120,840,0.0,0.0,31,70.0,60.0
347,466.0,720,120,840,0.0,0.0,31,64.7,55.5
348,584.0,720,120,840,0.0,0.0,36,81.1,69.5
349,525.0,720,120,840,0.0,0.0,35,72.9,62.5
350,539.0,720,120,840,0.0,0.0,34,74.9,64.2
351,560.0,720,120,840,0.0,0.0,36,77.8,66.7
352,530.0,720,120,840,0.0,0.0,33,73.6,63.1
353,535.0,720,120,840,0.0,0.0,35,74.3,63.7
354,505.0,720,120,840,0.0,0.0,32,70.1,60.1
355,478.0,720,120,840,0.0,0.0,32,66.4,56.9
356,630.0,720,120,840,0.0,0.0,39,87.5,75.0
357,417.0,720,120,840,0.0,0.0,26,57.9,49.6
358,459.0,720,120,840,0.0,0.0,31,63.8,54.6
359,445.0,720,120,840,0.0,0.0,28,61.8,53.0
360,517.0,720,120,840,0.0,0.0,33,71.8,61.5
361,452.0,720,120,840,0.0,0.0,30,62.8,53.8
362,609.0,720,120,840,0.0,0.0,37,84.6,72.5
363,522.0,720,120,840,0.0,0.0,35,72.5,62.1
364,535.0,720,120,840,0.0,0.0,35,74.3,63.7
365,453.0,720,120,840,0.0,0.0,29,62.9,53.9
366,538.0,720,120,840,0.0,0.0,33,74.7,64.0
367,474.0,720,120,840,0.0,0.0,29,65.8,56.4
368,391.0,720,120,840,0.0,0.0,24,54.3,46.5
369,423.0,720,120,840,0.0,0.0,27,58.8,50.4
370,467.0,720,120,840,0.0,0.0,31,64.9,55.6
371,355.0,720,120,840,0.0,0.0,22,49.3,42.3
372,447.0,720,120,840,0.0,0.0,29,62.1,53.2
373,515.0,720,120,840,0.0,0.0,33,71.5,61.3
374,487.0,720,120,840,0.0,0.0,32,67.6,58.0
375,454.0,720,120,840,0.0,0.0,29,63.1,54.0
376,467.0,720,120,840,0.0,0.0,30,64.9,55.6
377,522.0,720,120,840,0.0,0.0,33,72.5,62.1
378,510.0,720,120,840,0.0,0.0,32,70.8,60.7
379,388.0,720,120,840,0.0,0.0,27,53.9,46.2
380,351.0,720,120,840,0.0,0.0,22,48.8,41.8
381,458.0,720,120,840,0.0,0.0,29,63.6,54.5
382,314.0,720,120,840,0.0,0.0,20,43.6,37.4
383,446.0,720,120,840,0.0,0.0,27,61.9,53.1
384,369.0,720,120,840,0.0,0.0,25,51.2,43.9
385,352.0,720,120,840,0.0,0.0,23,48.9,41.9
386,358.0,720,120,840,0.0,0.0,23,49.7,42.6
387,470.0,720,120,840,0.0,0.0,29,65.3,56.0
388,409.0,720,120,840,0.0,0.0,25,56.8,48.7
389,405.0,720,120,840,0.0,0.0,26,56.2,48.2
390,386.0,720,120,840,0.0,0.0,23,53.6,46.0
391,431.0,720,120,840,0.0,0.0,29,59.9,51.3
392,415.0,720,120,840,0.0,0.0,26,57.6,49.4
393,394.0,720,120,840,0.0,0.0,25,54.7,46.9
394,329.0,720,120,840,0.0,0.0,21,45.7,39.2
395,339.0,720,120,840,0.0,0.0,22,47.1,40.4
396,287.0,720,120,840,0.0,0.0,18,39.9,34.2
397,279.0,720,120,840,0.0,0.0,19,38.8,33.2
398,307.0,720,120,840,0.0,0.0,19,42.6,36.5
399,286.0,720,120,840,0.0,0.0,18,39.7,34.0
400,195.0,720,120,840,0.0,0.0,14,27.1,23.2
401,260.0,720,120,840,0.0,0.0,16,36.1,31.0
402,364.0,720,120,840,0.0,0.0,23,50.6,43.3
403,333.0,720,120,840,0.0,0.0,22,46.2,39.6
404,364.0,720,120,840,0.0,0.0,21,50.6,43.3
405,343.0,720,120,840,0.0,0.0,23,47.6,40.8
406,316.0,720,120,840,0.0,0.0,21,43.9,37.6
407,353.0,720,120,840,0.0,0.0,23,49.0,42.0
408,320.0,720,120,840,0.0,0.0,20,44.4,38.1
409,354.0,720,120,840,0.0,0.0,22,49.2,42.1
410,250.0,720,120,840,0.0,0.0,15,34.7,29.8
411,244.0,720,120,840,0.0,0.0,16,33.9,29.0
412,261.0,720,120,840,0.0,0.0,18,36.2,31.1
413,245.0,720,120,840,0.0,0.0,15,34.0,29.2
414,241.0,720,120,840,0.0,0.0,15,33.5,28.7
415,280.0,720,120,840,0.0,0.0,18,38.9,33.3
416,262.0,720,120,840,0.0,0.0,17,36.4,31.2
417,299.0,720,120,840,0.0,0.0,19,41.5,35.6
418,167.0,720,120,840,0.0,0.0,11,23.2,19.9
419,384.0,720,120,840,0.0,0.0,24,53.3,45.7
420,160.0,720,120,840,0.0,0.0,10,22.2,19.0
421,243.0,720,120,840,0.0,0.0,17,33.8,28.9
422,140.0,720,120,840,0.0,0.0,9,19.4,16.7
423,232.0,720,120,840,0.0,0.0,15,32.2,27.6
424,170.0,720,120,840,0.0,0.0,11,23.6,20.2
425,273.0,720,120,840,0.0,0.0,16,37.9,32.5
426,126.0,720,120,840,0.0,0.0,9,17.5,15.0
427,228.0,720,120,840,0.0,0.0,15,31.7,27.1
428,194.0,720,120,840,0.0,0.0,13,26.9,23.1
429,276.0,720,120,840,0.0,0.0,17,38.3,32.9
430,252.0,720,120,840,0.0,0.0,16,35.0,30.0
431,248.0,720,120,840,0.0,0.0,15,34.4,29.5
432,173.0,720,120,840,0.0,0.0,11,24.0,20.6
433,323.0,720,120,840,0.0,0.0,21,44.9,38.5
434,166.0,720,120,840,0.0,0.0,10,23.1,19.8
435,251.0,720,120,840,0.0,0.0,16,34.9,29.9
436,172.0,720,120,840,0.0,0.0,11,23.9,20.5
437,137.0,720,120,840,0.0,0.0,9,19.0,16.3
438,103.0,720,120,840,0.0,0.0,6,14.3,12.3
439,123.0,720,120,840,0.0,0.0,9,17.1,14.6
440,148.0,720,120,840,0.0,0.0,9,20.6,17.6
441,114.0,720,120,840,0.0,0.0,7,15.8,13.6
442,84.0,720,120,840,0.0,0.0,6,11.7,10.0
443,127.0,720,120,840,0.0,0.0,8,17.6,15.1
444,137.0,720,120,840,0.0,0.0,9,19.0,16.3
445,162.0,720,120,840,0.0,0.0,11,22.5,19.3
446,204.0,720,120,840,0.0,0.0,12,28.3,24.3
447,254.0,720,120,840,0.0,0.0,17,35.3,30.2
448,129.0,720,120,840,0.0,0.0,8,17.9,15.4
449,128.0,720,120,840,0.0,0.0,9,17.8,15.2
450,156.0,720,120,840,0.0,0.0,10,21.7,18.6
451,111.0,720,120,840,0.0,0.0,7,15.4,13.2
452,102.0,720,120,840,0.0,0.0,6,14.2,12.1
453,74.0,720,120,840,0.0,0.0,5,10.3,8.8
454,117.0,720,120,840,0.0,0.0,8,16.2,13.9
