dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,24.0,720,120,840,0.0,0.0,2,3.3,2.9
2,90.0,720,120,840,0.0,0.0,5,12.5,10.7
3,103.0,720,120,840,0.0,0.0,6,14.3,12.3
4,76.0,720,120,840,0.0,0.0,6,10.6,9.0
5,89.0,720,120,840,0.0,0.0,5,12.4,10.6
6,55.0,720,120,840,0.0,0.0,3,7.6,6.5
7,62.0,720,120,840,0.0,0.0,4,8.6,7.4
8,60.0,720,120,840,0.0,0.0,4,8.3,7.1
9,67.0,720,120,840,0.0,0.0,5,9.3,8.0
10,126.0,720,120,840,0.0,0.0,7,17.5,15.0
11,43.0,720,120,840,0.0,0.0,3,6.0,5.1
12,75.0,720,120,840,0.0,0.0,5,10.4,8.9
13,98.0,720,120,840,0.0,0.0,6,13.6,11.7
14,86.0,720,120,840,0.0,0.0,6,11.9,10.2
15,111.0,720,120,840,0.0,0.0,7,15.4,13.2
16,115.0,720,120,840,0.0,0.0,7,16.0,13.7
17,159.0,720,120,840,0.0,0.0,10,22.1,18.9
18,72.0,720,120,840,0.0,0.0,4,10.0,8.6
19,127.0,720,120,840,0.0,0.0,8,17.6,15.1
20,36.0,720,120,840,0.0,0.0,2,5.0,4.3
21,76.0,720,120,840,0.0,0.0,5,10.6,9.0
22,85.0,720,120,840,0.0,0.0,6,11.8,10.1
23,114.0,720,120,840,0.0,0.0,6,15.8,13.6
24,102.0,720,120,840,0.0,0.0,6,14.2,12.1
25,107.0,720,120,840,0.0,0.0,9,14.9,12.7
26,118.0,720,120,840,0.0,0.0,7,16.4,14.0
27,208.0,720,120,840,0.0,0.0,12,28.9,24.8
28,125.0,720,120,840,0.0,0.0,8,17.4,14.9
29,166.0,720,120,840,0.0,0.0,11,23.1,19.8
30,184.0,720,120,840,0.0,0.0,13,25.6,21.9
31,276.0,720,120,840,0.0,0.0,17,38.3,32.9
32,135.0,720,120,840,0.0,0.0,9,18.8,16.1
33,209.0,720,120,840,0.0,0.0,13,29.0,24.9
34,106.0,720,120,840,0.0,0.0,7,14.7,12.6
35,143.0,720,120,840,0.0,0.0,9,19.9,17.0
36,204.0,720,120,840,0.0,0.0,13,28.3,24.3
37,139.0,720,120,840,0.0,0.0,8,19.3,16.5
38,260.0,720,120,840,0.0,0.0,16,36.1,31.0
39,100.0,720,120,840,0.0,0.0,6,13.9,11.9
40,166.0,720,120,840,0.0,0.0,10,23.1,19.8
41,270.0,720,120,840,0.0,0.0,17,37.5,32.1
42,136.0,720,120,840,0.0,0.0,9,18.9,16.2
43,149.0,720,120,840,0.0,0.0,10,20.7,17.7
44,217.0,720,120,840,0.0,0.0,13,30.1,25.8
45,222.0,720,120,840,0.0,0.0,14,30.8,26.4
46,243.0,720,120,840,0.0,0.0,17,33.8,28.9
47,205.0,720,120,840,0.0,0.0,13,28.5,24.4
48,191.0,720,120,840,0.0,0.0,11,26.5,22.7
49,202.0,720,120,840,0.0,0.0,13,28.1,24.0
50,314.0,720,120,840,0.0,0.0,20,43.6,37.4
51,186.0,720,120,840,0.0,0.0,13,25.8,22.1
52,311.0,720,120,840,0.0,0.0,19,43.2,37.0
53,174.0,720,120,840,0.0,0.0,12,24.2,20.7
54,251.0,720,120,840,0.0,0.0,15,34.9,29.9
55,320.0,720,120,840,0.0,0.0,20,44.4,38.1
56,174.0,720,120,840,0.0,0.0,11,24.2,20.7
57,360.0,720,120,840,0.0,0.0,22,50.0,42.9
58,245.0,720,120,840,0.0,0.0,15,34.0,29.2
59,338.0,720,120,840,0.0,0.0,21,46.9,40.2
60,192.0,720,120,840,0.0,0.0,11,26.7,22.9
61,322.0,720,120,840,0.0,0.0,20,44.7,38.3
62,223.0,720,120,840,0.0,0.0,14,31.0,26.5
63,281.0,720,120,840,0.0,0.0,17,39.0,33.5
64,227.0,720,120,840,0.0,0.0,15,31.5,27.0
65,269.0,720,120,840,0.0,0.0,16,37.4,32.0
66,305.0,720,120,840,0.0,0.0,18,42.4,36.3
67,345.0,720,120,840,0.0,0.0,24,47.9,41.1
68,270.0,720,120,840,0.0,0.0,18,37.5,32.1
69,353.0,720,120,840,0.0,0.0,21,49.0,42.0
70,448.0,720,120,840,0.0,0.0,28,62.2,53.3
71,456.0,720,120,840,0.0,0.0,28,63.3,54.3
72,380.0,720,120,840,0.0,0.0,26,52.8,45.2
73,439.0,720,120,840,0.0,0.0,27,61.0,52.3
74,252.0,720,120,840,0.0,0.0,16,35.0,30.0
75,394.0,720,120,840,0.0,0.0,24,54.7,46.9
76,248.0,720,120,840,0.0,0.0,16,34.4,29.5
77,376.0,720,120,840,0.0,0.0,24,52.2,44.8
78,468.0,720,120,840,0.0,0.0,29,65.0,55.7
79,358.0,720,120,840,0.0,0.0,22,49.7,42.6
80,367.0,720,120,840,0.0,0.0,23,51.0,43.7
81,412.0,720,120,840,0.0,0.0,25,57.2,49.0
82,328.0,720,120,840,0.0,0.0,21,45.6,39.0
83,490.0,720,120,840,0.0,0.0,30,68.1,58.3
84,447.0,720,120,840,0.0,0.0,28,62.1,53.2
85,383.0,720,120,840,0.0,0.0,25,53.2,45.6
86,374.0,720,120,840,0.0,0.0,23,51.9,44.5
87,490.0,720,120,840,0.0,0.0,29,68.1,58.3
88,440.0,720,120,840,0.0,0.0,29,61.1,52.4
89,422.0,720,120,840,0.0,0.0,28,58.6,50.2
90,295.0,720,120,840,0.0,0.0,18,41.0,35.1
91,496.0,720,120,840,0.0,0.0,31,68.9,59.0
92,518.0,720,120,840,0.0,0.0,32,71.9,61.7
93,473.0,720,120,840,0.0,0.0,31,65.7,56.3
94,444.0,720,120,840,0.0,0.0,27,61.7,52.9
95,527.0,720,120,840,0.0,0.0,34,73.2,62.7
96,348.0,720,120,840,0.0,0.0,21,48.3,41.4
97,430.0,720,120,840,0.0,0.0,27,59.7,51.2
98,503.0,720,120,840,0.0,0.0,33,69.9,59.9
99,550.0,720,120,840,0.0,0.0,34,76.4,65.5
100,429.0,720,120,840,0.0,0.0,27,59.6,51.1
101,425.0,720,120,840,0.0,0.0,27,59.0,50.6
102,489.0,720,120,840,0.0,0.0,29,67.9,58.2
103,443.0,720,120,840,0.0,0.0,28,61.5,52.7
104,379.0,720,120,840,0.0,0.0,24,52.6,45.1
105,483.0,720,120,840,0.0,0.0,30,67.1,57.5
106,363.0,720,120,840,0.0,0.0,23,50.4,43.2
107,456.0,720,120,840,0.0,0.0,28,63.3,54.3
108,574.0,720,120,840,0.0,0.0,34,79.7,68.3
109,640.0,720,120,840,0.0,0.0,41,88.9,76.2
110,407.0,720,120,840,0.0,0.0,27,56.5,48.5
111,517.0,720,120,840,0.0,0.0,32,71.8,61.5
112,633.0,720,120,840,0.0,0.0,40,87.9,75.4
113,665.0,720,120,840,0.0,0.0,40,92.4,79.2
114,471.0,720,120,840,0.0,0.0,31,65.4,56.1
115,482.0,720,120,840,0.0,0.0,30,66.9,57.4
