dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,46.0,720,120,840,0.0,0.0,3,6.4,5.5
2,112.0,720,120,840,0.0,0.0,7,15.6,13.3
3,16.0,720,120,840,0.0,0.0,1,2.2,1.9
4,71.0,720,120,840,0.0,0.0,4,9.9,8.5
5,77.0,720,120,840,0.0,0.0,5,10.7,9.2
6,127.0,720,120,840,0.0,0.0,7,17.6,15.1
7,61.0,720,120,840,0.0,0.0,4,8.5,7.3
8,47.0,720,120,840,0.0,0.0,3,6.5,5.6
9,92.0,720,120,840,0.0,0.0,5,12.8,11.0
10,65.0,720,120,840,0.0,0.0,4,9.0,7.7
11,48.0,720,120,840,0.0,0.0,3,6.7,5.7
12,80.0,720,120,840,0.0,0.0,4,11.1,9.5
13,60.0,720,120,840,0.0,0.0,4,8.3,7.1
14,47.0,720,120,840,0.0,0.0,3,6.5,5.6
15,168.0,720,120,840,0.0,0.0,10,23.3,20.0
16,168.0,720,120,840,0.0,0.0,10,23.3,20.0
17,67.0,720,120,840,0.0,0.0,4,9.3,8.0
18,135.0,720,120,840,0.0,0.0,8,18.8,16.1
19,117.0,720,120,840,0.0,0.0,7,16.2,13.9
20,94.0,720,120,840,0.0,0.0,6,13.1,11.2
21,78.0,720,120,840,0.0,0.0,5,10.8,9.3
22,93.0,720,120,840,0.0,0.0,6,12.9,11.1
23,149.0,720,120,840,0.0,0.0,9,20.7,17.7
24,118.0,720,120,840,0.0,0.0,8,16.4,14.0
25,123.0,720,120,840,0.0,0.0,7,17.1,14.6
26,147.0,720,120,840,0.0,0.0,9,20.4,17.5
27,258.0,720,120,840,0.0,0.0,15,35.8,30.7
28,122.0,720,120,840,0.0,0.0,8,16.9,14.5
29,235.0,720,120,840,0.0,0.0,15,32.6,28.0
30,261.0,720,120,840,0.0,0.0,17,36.2,31.1
31,134.0,720,120,840,0.0,0.0,9,18.6,16.0
32,128.0,720,120,840,0.0,0.0,8,17.8,15.2
33,178.0,720,120,840,0.0,0.0,9,24.7,21.2
34,146.0,720,120,840,0.0,0.0,10,20.3,17.4
35,117.0,720,120,840,0.0,0.0,8,16.2,13.9
36,184.0,720,120,840,0.0,0.0,11,25.6,21.9
37,174.0,720,120,840,0.0,0.0,10,24.2,20.7
38,270.0,720,120,840,0.0,0.0,17,37.5,32.1
39,153.0,720,120,840,0.0,0.0,10,21.2,18.2
40,147.0,720,120,840,0.0,0.0,9,20.4,17.5
41,120.0,720,120,840,0.0,0.0,8,16.7,14.3
42,141.0,720,120,840,0.0,0.0,9,19.6,16.8
43,230.0,720,120,840,0.0,0.0,14,31.9,27.4
44,296.0,720,120,840,0.0,0.0,19,41.1,35.2
45,149.0,720,120,840,0.0,0.0,10,20.7,17.7
46,297.0,720,120,840,0.0,0.0,18,41.2,35.4
47,178.0,720,120,840,0.0,0.0,11,24.7,21.2
