dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,37.0,720,120,840,0.0,0.0,3,5.1,4.4
2,30.0,720,120,840,0.0,0.0,3,4.2,3.6
3,45.0,720,120,840,0.0,0.0,2,6.2,5.4
4,56.0,720,120,840,0.0,0.0,4,7.8,6.7
5,73.0,720,120,840,0.0,0.0,5,10.1,8.7
6,50.0,720,120,840,0.0,0.0,3,6.9,6.0
7,30.0,720,120,840,0.0,0.0,2,4.2,3.6
8,66.0,720,120,840,0.0,0.0,4,9.2,7.9
9,52.0,720,120,840,0.0,0.0,3,7.2,6.2
10,85.0,720,120,840,0.0,0.0,6,11.8,10.1
11,72.0,720,120,840,0.0,0.0,4,10.0,8.6
12,61.0,720,120,840,0.0,0.0,4,8.5,7.3
13,134.0,720,120,840,0.0,0.0,8,18.6,16.0
14,47.0,720,120,840,0.0,0.0,3,6.5,5.6
15,73.0,720,120,840,0.0,0.0,4,10.1,8.7
16,42.0,720,120,840,0.0,0.0,3,5.8,5.0
17,71.0,720,120,840,0.0,0.0,5,9.9,8.5
18,62.0,720,120,840,0.0,0.0,4,8.6,7.4
19,104.0,720,120,840,0.0,0.0,7,14.4,12.4
20,88.0,720,120,840,0.0,0.0,5,12.2,10.5
21,56.0,720,120,840,0.0,0.0,4,7.8,6.7
22,83.0,720,120,840,0.0,0.0,6,11.5,9.9
23,76.0,720,120,840,0.0,0.0,6,10.6,9.0
24,161.0,720,120,840,0.0,0.0,9,22.4,19.2
25,148.0,720,120,840,0.0,0.0,10,20.6,17.6
26,171.0,720,120,840,0.0,0.0,11,23.8,20.4
27,155.0,720,120,840,0.0,0.0,9,21.5,18.5
28,100.0,720,120,840,0.0,0.0,7,13.9,11.9
29,130.0,720,120,840,0.0,0.0,8,18.1,15.5
30,127.0,720,120,840,0.0,0.0,8,17.6,15.1
31,153.0,720,120,840,0.0,0.0,11,21.2,18.2
32,152.0,720,120,840,0.0,0.0,9,21.1,18.1
33,185.0,720,120,840,0.0,0.0,13,25.7,22.0
34,134.0,720,120,840,0.0,0.0,8,18.6,16.0
35,57.0,720,120,840,0.0,0.0,4,7.9,6.8
36,115.0,720,120,840,0.0,0.0,8,16.0,13.7
37,80.0,720,120,840,0.0,0.0,5,11.1,9.5
38,149.0,720,120,840,0.0,0.0,10,20.7,17.7
39,178.0,720,120,840,0.0,0.0,11,24.7,21.2
40,304.0,720,120,840,0.0,0.0,19,42.2,36.2
41,151.0,720,120,840,0.0,0.0,9,21.0,18.0
42,160.0,720,120,840,0.0,0.0,10,22.2,19.0
43,186.0,720,120,840,0.0,0.0,13,25.8,22.1
44,258.0,720,120,840,0.0,0.0,17,35.8,30.7
45,234.0,720,120,840,0.0,0.0,14,32.5,27.9
46,243.0,720,120,840,0.0,0.0,16,33.8,28.9
47,296.0,720,120,840,0.0,0.0,19,41.1,35.2
48,171.0,720,120,840,0.0,0.0,10,23.8,20.4
49,130.0,720,120,840,0.0,0.0,10,18.1,15.5
50,160.0,720,120,840,0.0,0.0,10,22.2,19.0
51,157.0,720,120,840,0.0,0.0,10,21.8,18.7
52,222.0,720,120,840,0.0,0.0,16,30.8,26.4
53,277.0,720,120,840,0.0,0.0,17,38.5,33.0
54,299.0,720,120,840,0.0,0.0,19,41.5,35.6
55,179.0,720,120,840,0.0,0.0,11,24.9,21.3
56,150.0,720,120,840,0.0,0.0,10,20.8,17.9
57,212.0,720,120,840,0.0,0.0,14,29.4,25.2
58,158.0,720,120,840,0.0,0.0,10,21.9,18.8
59,333.0,720,120,840,0.0,0.0,21,46.2,39.6
60,257.0,720,120,840,0.0,0.0,17,35.7,30.6
61,395.0,720,120,840,0.0,0.0,26,54.9,47.0
62,245.0,720,120,840,0.0,0.0,15,34.0,29.2
63,258.0,720,120,840,0.0,0.0,17,35.8,30.7
64,225.0,720,120,840,0.0,0.0,16,31.2,26.8
65,325.0,720,120,840,0.0,0.0,21,45.1,38.7
66,241.0,720,120,840,0.0,0.0,15,33.5,28.7
67,322.0,720,120,840,0.0,0.0,21,44.7,38.3
68,317.0,720,120,840,0.0,0.0,20,44.0,37.7
