dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,0.0,720,120,840,0.0,0.0,0,0.0,0.0
2,45.0,720,120,840,0.0,0.0,3,6.2,5.4
3,63.0,720,120,840,0.0,0.0,4,8.8,7.5
4,45.0,720,120,840,0.0,0.0,3,6.2,5.4
5,29.0,720,120,840,0.0,0.0,2,4.0,3.5
6,29.0,720,120,840,0.0,0.0,2,4.0,3.5
7,14.0,720,120,840,0.0,0.0,1,1.9,1.7
8,46.0,720,120,840,0.0,0.0,3,6.4,5.5
9,111.0,720,120,840,0.0,0.0,7,15.4,13.2
10,42.0,720,120,840,0.0,0.0,3,5.8,5.0
11,30.0,720,120,840,0.0,0.0,2,4.2,3.6
12,16.0,720,120,840,0.0,0.0,1,2.2,1.9
13,98.0,720,120,840,0.0,0.0,7,13.6,11.7
14,47.0,720,120,840,0.0,0.0,3,6.5,5.6
15,85.0,720,120,840,0.0,0.0,5,11.8,10.1
16,32.0,720,120,840,0.0,0.0,2,4.4,3.8
17,146.0,720,120,840,0.0,0.0,8,20.3,17.4
18,30.0,720,120,840,0.0,0.0,2,4.2,3.6
19,74.0,720,120,840,0.0,0.0,5,10.3,8.8
20,134.0,720,120,840,0.0,0.0,9,18.6,16.0
21,77.0,720,120,840,0.0,0.0,4,10.7,9.2
22,79.0,720,120,840,0.0,0.0,5,11.0,9.4
23,186.0,720,120,840,0.0,0.0,12,25.8,22.1
24,97.0,720,120,840,0.0,0.0,7,13.5,11.5
25,137.0,720,120,840,0.0,0.0,9,19.0,16.3
26,92.0,720,120,840,0.0,0.0,6,12.8,11.0
27,127.0,720,120,840,0.0,0.0,8,17.6,15.1
28,128.0,720,120,840,0.0,0.0,8,17.8,15.2
29,151.0,720,120,840,0.0,0.0,10,21.0,18.0
30,136.0,720,120,840,0.0,0.0,8,18.9,16.2
31,199.0,720,120,840,0.0,0.0,13,27.6,23.7
32,91.0,720,120,840,0.0,0.0,6,12.6,10.8
33,150.0,720,120,840,0.0,0.0,10,20.8,17.9
34,234.0,720,120,840,0.0,0.0,15,32.5,27.9
35,63.0,720,120,840,0.0,0.0,4,8.8,7.5
36,180.0,720,120,840,0.0,0.0,11,25.0,21.4
37,180.0,720,120,840,0.0,0.0,12,25.0,21.4
38,94.0,720,120,840,0.0,0.0,5,13.1,11.2
39,171.0,720,120,840,0.0,0.0,11,23.8,20.4
40,124.0,720,120,840,0.0,0.0,8,17.2,14.8
41,210.0,720,120,840,0.0,0.0,14,29.2,25.0
42,172.0,720,120,840,0.0,0.0,10,23.9,20.5
43,143.0,720,120,840,0.0,0.0,9,19.9,17.0
44,144.0,720,120,840,0.0,0.0,9,20.0,17.1
45,305.0,720,120,840,0.0,0.0,20,42.4,36.3
46,152.0,720,120,840,0.0,0.0,11,21.1,18.1
47,206.0,720,120,840,0.0,0.0,14,28.6,24.5
48,288.0,720,120,840,0.0,0.0,19,40.0,34.3
49,175.0,720,120,840,0.0,0.0,11,24.3,20.8
50,238.0,720,120,840,0.0,0.0,16,33.1,28.3
51,321.0,720,120,840,0.0,0.0,20,44.6,38.2
52,231.0,720,120,840,0.0,0.0,15,32.1,27.5
53,262.0,720,120,840,0.0,0.0,17,36.4,31.2
54,179.0,720,120,840,0.0,0.0,12,24.9,21.3
55,248.0,720,120,840,0.0,0.0,16,34.4,29.5
56,232.0,720,120,840,0.0,0.0,14,32.2,27.6
57,305.0,720,120,840,0.0,0.0,18,42.4,36.3
58,166.0,720,120,840,0.0,0.0,11,23.1,19.8
59,254.0,720,120,840,0.0,0.0,15,35.3,30.2
60,202.0,720,120,840,0.0,0.0,13,28.1,24.0
61,211.0,720,120,840,0.0,0.0,14,29.3,25.1
62,365.0,720,120,840,0.0,0.0,24,50.7,43.5
63,264.0,720,120,840,0.0,0.0,16,36.7,31.4
64,250.0,720,120,840,0.0,0.0,16,34.7,29.8
65,355.0,720,120,840,0.0,0.0,22,49.3,42.3
66,299.0,720,120,840,0.0,0.0,20,41.5,35.6
67,341.0,720,120,840,0.0,0.0,23,47.4,40.6
68,220.0,720,120,840,0.0,0.0,14,30.6,26.2
69,352.0,720,120,840,0.0,0.0,24,48.9,41.9
70,307.0,720,120,840,0.0,0.0,20,42.6,36.5
71,331.0,720,120,840,0.0,0.0,21,46.0,39.4
72,293.0,720,120,840,0.0,0.0,18,40.7,34.9
73,335.0,720,120,840,0.0,0.0,22,46.5,39.9
74,291.0,720,120,840,0.0,0.0,19,40.4,34.6
75,306.0,720,120,840,0.0,0.0,21,42.5,36.4
76,388.0,720,120,840,0.0,0.0,25,53.9,46.2
77,316.0,720,120,840,0.0,0.0,20,43.9,37.6
78,517.0,720,120,840,0.0,0.0,32,71.8,61.5
79,376.0,720,120,840,0.0,0.0,25,52.2,44.8
80,228.0,720,120,840,0.0,0.0,14,31.7,27.1
81,337.0,720,120,840,0.0,0.0,22,46.8,40.1
82,253.0,720,120,840,0.0,0.0,16,35.1,30.1
83,382.0,720,120,840,0.0,0.0,25,53.1,45.5
84,311.0,720,120,840,0.0,0.0,19,43.2,37.0
85,345.0,720,120,840,0.0,0.0,21,47.9,41.1
86,374.0,720,120,840,0.0,0.0,23,51.9,44.5
87,496.0,720,120,840,0.0,0.0,33,68.9,59.0
88,355.0,720,120,840,0.0,0.0,24,49.3,42.3
89,384.0,720,120,840,0.0,0.0,24,53.3,45.7
90,479.0,720,120,840,0.0,0.0,32,66.5,57.0
91,342.0,720,120,840,0.0,0.0,23,47.5,40.7
92,509.0,720,120,840,0.0,0.0,33,70.7,60.6
93,411.0,720,120,840,0.0,0.0,26,57.1,48.9
94,251.0,720,120,840,0.0,0.0,16,34.9,29.9
95,483.0,720,120,840,0.0,0.0,31,67.1,57.5
96,362.0,720,120,840,0.0,0.0,24,50.3,43.1
97,383.0,720,120,840,0.0,0.0,25,53.2,45.6
98,414.0,720,120,840,0.0,0.0,26,57.5,49.3
99,513.0,720,120,840,0.0,0.0,30,71.2,61.1
100,397.0,720,120,840,0.0,0.0,26,55.1,47.3
101,444.0,720,120,840,0.0,0.0,28,61.7,52.9
102,319.0,720,120,840,0.0,0.0,21,44.3,38.0
103,380.0,720,120,840,0.0,0.0,25,52.8,45.2
104,557.0,720,120,840,0.0,0.0,36,77.4,66.3
105,384.0,720,120,840,0.0,0.0,24,53.3,45.7
106,465.0,720,120,840,0.0,0.0,30,64.6,55.4
107,554.0,720,120,840,0.0,0.0,35,76.9,66.0
108,376.0,720,120,840,0.0,0.0,25,52.2,44.8
109,563.0,720,120,840,0.0,0.0,37,78.2,67.0
110,444.0,720,120,840,0.0,0.0,27,61.7,52.9
111,477.0,720,120,840,0.0,0.0,32,66.2,56.8
112,463.0,720,120,840,0.0,0.0,31,64.3,55.1
113,442.0,720,120,840,0.0,0.0,27,61.4,52.6
114,299.0,720,120,840,0.0,0.0,19,41.5,35.6
115,415.0,720,120,840,0.0,0.0,27,57.6,49.4
116,380.0,720,120,840,0.0,0.0,24,52.8,45.2
117,414.0,720,120,840,0.0,0.0,28,57.5,49.3
118,504.0,720,120,840,0.0,0.0,32,70.0,60.0
119,465.0,720,120,840,0.0,0.0,30,64.6,55.4
120,646.0,720,120,840,0.0,0.0,40,89.7,76.9
121,525.0,720,120,840,0.0,0.0,34,72.9,62.5
122,345.0,720,120,840,0.0,0.0,21,47.9,41.1
123,527.0,720,120,840,0.0,0.0,34,73.2,62.7
124,457.0,720,120,840,0.0,0.0,29,63.5,54.4
125,466.0,720,120,840,0.0,0.0,30,64.7,55.5
126,500.0,720,120,840,0.0,0.0,32,69.4,59.5
127,464.0,720,120,840,0.0,0.0,28,64.4,55.2
128,500.0,720,120,840,0.0,0.0,32,69.4,59.5
129,570.0,720,120,840,0.0,0.0,37,79.2,67.9
130,387.0,720,120,840,0.0,0.0,26,53.8,46.1
131,460.0,720,120,840,0.0,0.0,29,63.9,54.8
132,638.0,720,120,840,0.0,0.0,41,88.6,76.0
133,504.0,720,120,840,0.0,0.0,33,70.0,60.0
134,572.0,720,120,840,0.0,0.0,36,79.4,68.1
135,460.0,720,120,840,0.0,0.0,30,63.9,54.8
136,349.0,720,120,840,0.0,0.0,22,48.5,41.5
137,560.0,720,120,840,0.0,0.0,35,77.8,66.7
138,475.0,720,120,840,0.0,0.0,31,66.0,56.5
139,560.0,720,120,840,0.0,0.0,37,77.8,66.7
140,578.0,720,120,840,0.0,0.0,37,80.3,68.8
141,567.0,720,120,840,0.0,0.0,34,78.8,67.5
142,509.0,720,120,840,0.0,0.0,33,70.7,60.6
143,557.0,720,120,840,0.0,0.0,36,77.4,66.3
144,376.0,720,120,840,0.0,0.0,24,52.2,44.8
145,445.0,720,120,840,0.0,0.0,29,61.8,53.0
146,519.0,720,120,840,0.0,0.0,33,72.1,61.8
147,450.0,720,120,840,0.0,0.0,29,62.5,53.6
148,667.0,720,120,840,0.0,0.0,42,92.6,79.4
149,656.0,720,120,840,0.0,0.0,42,91.1,78.1
150,436.0,720,120,840,0.0,0.0,28,60.6,51.9
151,563.0,720,120,840,0.0,0.0,36,78.2,67.0
152,600.0,720,120,840,0.0,0.0,36,83.3,71.4
153,690.0,720,120,840,0.0,0.0,44,95.8,82.1
154,528.0,720,120,840,0.0,0.0,34,73.3,62.9
155,480.0,720,120,840,0.0,0.0,29,66.7,57.1
156,512.0,720,120,840,0.0,0.0,33,71.1,61.0
157,605.0,720,120,840,0.0,0.0,39,84.0,72.0
158,461.0,720,120,840,0.0,0.0,28,64.0,54.9
159,439.0,720,120,840,0.0,0.0,29,61.0,52.3
160,677.0,720,120,840,0.0,0.0,44,94.0,80.6
161,584.0,720,120,840,0.0,0.0,36,81.1,69.5
162,719.0,720,120,840,0.0,0.0,44,99.9,85.6
163,568.0,720,120,840,0.0,0.0,36,78.9,67.6
164,416.0,720,120,840,0.0,0.0,27,57.8,49.5
165,564.0,720,120,840,0.0,0.0,36,78.3,67.1
166,537.0,720,120,840,0.0,0.0,35,74.6,63.9
167,515.0,720,120,840,0.0,0.0,33,71.5,61.3
168,480.0,720,120,840,0.0,0.0,31,66.7,57.1
169,581.0,720,120,840,0.0,0.0,35,80.7,69.2
170,562.0,720,120,840,0.0,0.0,36,78.1,66.9
171,616.0,720,120,840,0.0,0.0,40,85.6,73.3
172,427.0,720,120,840,0.0,0.0,27,59.3,50.8
173,510.0,720,120,840,0.0,0.0,31,70.8,60.7
174,662.0,720,120,840,0.0,0.0,41,91.9,78.8
175,502.0,720,120,840,0.0,0.0,32,69.7,59.8
176,655.0,720,120,840,0.0,0.0,40,91.0,78.0
177,633.0,720,120,840,0.0,0.0,40,87.9,75.4
178,440.0,720,120,840,0.0,0.0,28,61.1,52.4
179,657.0,720,120,840,0.0,0.0,40,91.2,78.2
180,551.0,720,120,840,0.0,0.0,35,76.5,65.6
181,717.0,720,120,840,0.0,0.0,47,99.6,85.4
182,618.0,720,120,840,0.0,0.0,39,85.8,73.6
183,582.0,720,120,840,0.0,0.0,36,80.8,69.3
184,513.0,720,120,840,0.0,0.0,33,71.2,61.1
185,641.0,720,120,840,0.0,0.0,41,89.0,76.3
186,414.0,720,120,840,0.0,0.0,28,57.5,49.3
187,483.0,720,120,840,0.0,0.0,32,67.1,57.5
188,544.0,720,120,840,0.0,0.0,34,75.6,64.8
189,547.0,720,120,840,0.0,0.0,35,76.0,65.1
190,701.0,720,120,840,0.0,0.0,44,97.4,83.5
191,619.0,720,120,840,0.0,0.0,39,86.0,73.7
192,447.0,720,120,840,0.0,0.0,28,62.1,53.2
193,596.0,720,120,840,0.0,0.0,38,82.8,71.0
194,559.0,720,120,840,0.0,0.0,35,77.6,66.5
195,675.0,720,120,840,0.0,0.0,43,93.8,80.4
196,533.0,720,120,840,0.0,0.0,33,74.0,63.5
197,559.0,720,120,840,0.0,0.0,34,77.6,66.5
198,529.0,720,120,840,0.0,0.0,33,73.5,63.0
199,689.0,720,120,840,0.0,0.0,44,95.7,82.0
200,478.0,720,120,840,0.0,0.0,29,66.4,56.9
201,462.0,720,120,840,0.0,0.0,28,64.2,55.0
202,709.0,720,120,840,0.0,0.0,46,98.5,84.4
203,720.0,720,120,840,0.0,0.0,45,100.0,85.7
204,703.0,720,120,840,0.0,0.0,45,97.6,83.7
205,661.0,720,120,840,0.0,0.0,42,91.8,78.7
206,535.0,720,120,840,0.0,0.0,34,74.3,63.7
207,663.0,720,120,840,0.0,0.0,43,92.1,78.9
208,554.0,720,120,840,0.0,0.0,37,76.9,66.0
209,557.0,720,120,840,0.0,0.0,36,77.4,66.3
210,471.0,720,120,840,0.0,0.0,30,65.4,56.1
211,607.0,720,120,840,0.0,0.0,37,84.3,72.3
212,491.0,720,120,840,0.0,0.0,31,68.2,58.5
213,640.0,720,120,840,0.0,0.0,41,88.9,76.2
214,460.0,720,120,840,0.0,0.0,29,63.9,54.8
215,366.0,720,120,840,0.0,0.0,23,50.8,43.6
216,700.0,720,120,840,0.0,0.0,44,97.2,83.3
217,608.0,720,120,840,0.0,0.0,36,84.4,72.4
218,610.0,720,120,840,0.0,0.0,38,84.7,72.6
219,657.0,720,120,840,0.0,0.0,41,91.2,78.2
220,494.0,720,120,840,0.0,0.0,30,68.6,58.8
221,683.0,720,120,840,0.0,0.0,42,94.9,81.3
222,591.0,720,120,840,0.0,0.0,37,82.1,70.4
223,699.0,720,120,840,0.0,0.0,46,97.1,83.2
224,683.0,720,120,840,0.0,0.0,43,94.9,81.3
225,602.0,720,120,840,0.0,0.0,39,83.6,71.7
226,567.0,720,120,840,0.0,0.0,36,78.8,67.5
227,706.0,720,120,840,0.0,0.0,45,98.1,84.0
228,499.0,720,120,840,0.0,0.0,33,69.3,59.4
229,425.0,720,120,840,0.0,0.0,28,59.0,50.6
230,551.0,720,120,840,0.0,0.0,34,76.5,65.6
231,548.0,720,120,840,0.0,0.0,34,76.1,65.2
232,669.0,720,120,840,0.0,0.0,41,92.9,79.6
233,577.0,720,120,840,0.0,0.0,36,80.1,68.7
234,476.0,720,120,840,0.0,0.0,30,66.1,56.7
235,640.0,720,120,840,0.0,0.0,40,88.9,76.2
236,466.0,720,120,840,0.0,0.0,30,64.7,55.5
237,615.0,720,120,840,0.0,0.0,39,85.4,73.2
238,580.0,720,120,840,0.0,0.0,35,80.6,69.0
239,558.0,720,120,840,0.0,0.0,35,77.5,66.4
240,559.0,720,120,840,0.0,0.0,34,77.6,66.5
241,662.0,720,120,840,0.0,0.0,41,91.9,78.8
242,498.0,720,120,840,0.0,0.0,31,69.2,59.3
243,525.0,720,120,840,0.0,0.0,32,72.9,62.5
244,623.0,720,120,840,0.0,0.0,41,86.5,74.2
245,677.0,720,120,840,0.0,0.0,42,94.0,80.6
246,681.0,720,120,840,0.0,0.0,44,94.6,81.1
247,653.0,720,120,840,0.0,0.0,41,90.7,77.7
248,484.0,720,120,840,0.0,0.0,31,67.2,57.6
249,616.0,720,120,840,0.0,0.0,40,85.6,73.3
250,521.0,720,120,840,0.0,0.0,34,72.4,62.0
251,524.0,720,120,840,0.0,0.0,33,72.8,62.4
252,504.0,720,120,840,0.0,0.0,32,70.0,60.0
253,554.0,720,120,840,0.0,0.0,34,76.9,66.0
254,490.0,720,120,840,0.0,0.0,31,68.1,58.3
255,549.0,720,120,840,0.0,0.0,35,76.2,65.4
256,480.0,720,120,840,0.0,0.0,29,66.7,57.1
257,376.0,720,120,840,0.0,0.0,22,52.2,44.8
258,557.0,720,120,840,0.0,0.0,35,77.4,66.3
259,520.0,720,120,840,0.0,0.0,31,72.2,61.9
260,598.0,720,120,840,0.0,0.0,37,83.1,71.2
261,711.0,720,120,840,0.0,0.0,44,98.8,84.6
262,546.0,720,120,840,0.0,0.0,34,75.8,65.0
263,658.0,720,120,840,0.0,0.0,41,91.4,78.3
264,667.0,720,120,840,0.0,0.0,42,92.6,79.4
265,623.0,720,120,840,0.0,0.0,41,86.5,74.2
266,629.0,720,120,840,0.0,0.0,40,87.4,74.9
267,572.0,720,120,840,0.0,0.0,37,79.4,68.1
268,577.0,720,120,840,0.0,0.0,37,80.1,68.7
269,595.0,720,120,840,0.0,0.0,37,82.6,70.8
270,460.0,720,120,840,0.0,0.0,31,63.9,54.8
271,434.0,720,120,840,0.0,0.0,26,60.3,51.7
272,506.0,720,120,840,0.0,0.0,31,70.3,60.2
273,445.0,720,120,840,0.0,0.0,27,61.8,53.0
274,554.0,720,120,840,0.0,0.0,34,76.9,66.0
275,565.0,720,120,840,0.0,0.0,36,78.5,67.3
276,400.0,720,120,840,0.0,0.0,25,55.6,47.6
277,624.0,720,120,840,0.0,0.0,38,86.7,74.3
278,493.0,720,120,840,0.0,0.0,30,68.5,58.7
279,547.0,720,120,840,0.0,0.0,35,76.0,65.1
280,500.0,720,120,840,0.0,0.0,31,69.4,59.5
281,498.0,720,120,840,0.0,0.0,31,69.2,59.3
282,629.0,720,120,840,0.0,0.0,40,87.4,74.9
283,660.0,720,120,840,0.0,0.0,41,91.7,78.6
284,527.0,720,120,840,0.0,0.0,33,73.2,62.7
285,525.0,720,120,840,0.0,0.0,32,72.9,62.5
286,619.0,720,120,840,0.0,0.0,40,86.0,73.7
287,574.0,720,120,840,0.0,0.0,36,79.7,68.3
288,630.0,720,120,840,0.0,0.0,41,87.5,75.0
289,640.0,720,120,840,0.0,0.0,40,88.9,76.2
290,417.0,720,120,840,0.0,0.0,26,57.9,49.6
291,552.0,720,120,840,0.0,0.0,35,76.7,65.7
292,556.0,720,120,840,0.0,0.0,34,77.2,66.2
293,509.0,720,120,840,0.0,0.0,32,70.7,60.6
294,449.0,720,120,840,0.0,0.0,28,62.4,53.5
295,503.0,720,120,840,0.0,0.0,30,69.9,59.9
296,508.0,720,120,840,0.0,0.0,33,70.6,60.5
297,467.0,720,120,840,0.0,0.0,28,64.9,55.6
298,465.0,720,120,840,0.0,0.0,28,64.6,55.4
299,361.0,720,120,840,0.0,0.0,21,50.1,43.0
300,545.0,720,120,840,0.0,0.0,34,75.7,64.9
301,505.0,720,120,840,0.0,0.0,30,70.1,60.1
302,581.0,720,120,840,0.0,0.0,37,80.7,69.2
303,716.0,720,120,840,0.0,0.0,45,99.4,85.2
304,530.0,720,120,840,0.0,0.0,33,73.6,63.1
305,632.0,720,120,840,0.0,0.0,40,87.8,75.2
306,601.0,720,120,840,0.0,0.0,39,83.5,71.5
307,603.0,720,120,840,0.0,0.0,39,83.8,71.8
308,618.0,720,120,840,0.0,0.0,40,85.8,73.6
309,529.0,720,120,840,0.0,0.0,35,73.5,63.0
310,562.0,720,120,840,0.0,0.0,36,78.1,66.9
311,520.0,720,120,840,0.0,0.0,33,72.2,61.9
312,430.0,720,120,840,0.0,0.0,27,59.7,51.2
313,438.0,720,120,840,0.0,0.0,26,60.8,52.1
314,496.0,720,120,840,0.0,0.0,31,68.9,59.0
315,452.0,720,120,840,0.0,0.0,28,62.8,53.8
316,608.0,720,120,840,0.0,0.0,36,84.4,72.4
317,568.0,720,120,840,0.0,0.0,38,78.9,67.6
318,338.0,720,120,840,0.0,0.0,21,46.9,40.2
319,625.0,720,120,840,0.0,0.0,38,86.8,74.4
320,476.0,720,120,840,0.0,0.0,29,66.1,56.7
321,475.0,720,120,840,0.0,0.0,30,66.0,56.5
322,509.0,720,120,840,0.0,0.0,32,70.7,60.6
323,431.0,720,120,840,0.0,0.0,28,59.9,51.3
324,647.0,720,120,840,0.0,0.0,40,89.9,77.0
325,586.0,720,120,840,0.0,0.0,36,81.4,69.8
326,478.0,720,120,840,0.0,0.0,30,66.4,56.9
327,415.0,720,120,840,0.0,0.0,27,57.6,49.4
