dia,ocupacion_modulos,capacidad_ordinaria_K,capacidad_extra_K_ext,capacidad_total,modulos_extra_usados,holgura_yt,n_sesiones,pct_ocupacion,pct_ocupacion_total
1,66.0,720,120,840,0.0,0.0,4,9.2,7.9
2,66.0,720,120,840,0.0,0.0,3,9.2,7.9
3,46.0,720,120,840,0.0,0.0,3,6.4,5.5
4,62.0,720,120,840,0.0,0.0,4,8.6,7.4
5,72.0,720,120,840,0.0,0.0,5,10.0,8.6
6,49.0,720,120,840,0.0,0.0,3,6.8,5.8
7,62.0,720,120,840,0.0,0.0,4,8.6,7.4
8,39.0,720,120,840,0.0,0.0,2,5.4,4.6
9,65.0,720,120,840,0.0,0.0,4,9.0,7.7
10,65.0,720,120,840,0.0,0.0,4,9.0,7.7
11,129.0,720,120,840,0.0,0.0,9,17.9,15.4
12,109.0,720,120,840,0.0,0.0,7,15.1,13.0
13,100.0,720,120,840,0.0,0.0,6,13.9,11.9
14,116.0,720,120,840,0.0,0.0,7,16.1,13.8
15,87.0,720,120,840,0.0,0.0,6,12.1,10.4
16,66.0,720,120,840,0.0,0.0,4,9.2,7.9
17,86.0,720,120,840,0.0,0.0,5,11.9,10.2
18,118.0,720,120,840,0.0,0.0,8,16.4,14.0
19,104.0,720,120,840,0.0,0.0,7,14.4,12.4
20,30.0,720,120,840,0.0,0.0,2,4.2,3.6
21,62.0,720,120,840,0.0,0.0,4,8.6,7.4
22,93.0,720,120,840,0.0,0.0,6,12.9,11.1
23,136.0,720,120,840,0.0,0.0,8,18.9,16.2
24,108.0,720,120,840,0.0,0.0,7,15.0,12.9
25,131.0,720,120,840,0.0,0.0,8,18.2,15.6
26,110.0,720,120,840,0.0,0.0,7,15.3,13.1
27,111.0,720,120,840,0.0,0.0,7,15.4,13.2
28,110.0,720,120,840,0.0,0.0,8,15.3,13.1
29,207.0,720,120,840,0.0,0.0,13,28.8,24.6
30,128.0,720,120,840,0.0,0.0,8,17.8,15.2
31,211.0,720,120,840,0.0,0.0,12,29.3,25.1
32,255.0,720,120,840,0.0,0.0,17,35.4,30.4
33,143.0,720,120,840,0.0,0.0,10,19.9,17.0
34,151.0,720,120,840,0.0,0.0,9,21.0,18.0
35,235.0,720,120,840,0.0,0.0,14,32.6,28.0
36,81.0,720,120,840,0.0,0.0,6,11.2,9.6
37,106.0,720,120,840,0.0,0.0,7,14.7,12.6
38,213.0,720,120,840,0.0,0.0,13,29.6,25.4
39,187.0,720,120,840,0.0,0.0,13,26.0,22.3
40,187.0,720,120,840,0.0,0.0,12,26.0,22.3
41,127.0,720,120,840,0.0,0.0,8,17.6,15.1
42,119.0,720,120,840,0.0,0.0,8,16.5,14.2
43,239.0,720,120,840,0.0,0.0,15,33.2,28.5
44,183.0,720,120,840,0.0,0.0,11,25.4,21.8
45,215.0,720,120,840,0.0,0.0,14,29.9,25.6
46,290.0,720,120,840,0.0,0.0,17,40.3,34.5
47,211.0,720,120,840,0.0,0.0,14,29.3,25.1
48,196.0,720,120,840,0.0,0.0,13,27.2,23.3
49,176.0,720,120,840,0.0,0.0,12,24.4,21.0
50,240.0,720,120,840,0.0,0.0,16,33.3,28.6
51,202.0,720,120,840,0.0,0.0,13,28.1,24.0
52,380.0,720,120,840,0.0,0.0,22,52.8,45.2
53,312.0,720,120,840,0.0,0.0,21,43.3,37.1
54,346.0,720,120,840,0.0,0.0,22,48.1,41.2
55,253.0,720,120,840,0.0,0.0,15,35.1,30.1
56,304.0,720,120,840,0.0,0.0,19,42.2,36.2
57,244.0,720,120,840,0.0,0.0,16,33.9,29.0
58,199.0,720,120,840,0.0,0.0,13,27.6,23.7
59,323.0,720,120,840,0.0,0.0,20,44.9,38.5
60,312.0,720,120,840,0.0,0.0,21,43.3,37.1
61,310.0,720,120,840,0.0,0.0,21,43.1,36.9
62,245.0,720,120,840,0.0,0.0,16,34.0,29.2
63,181.0,720,120,840,0.0,0.0,12,25.1,21.5
64,309.0,720,120,840,0.0,0.0,20,42.9,36.8
65,286.0,720,120,840,0.0,0.0,17,39.7,34.0
66,277.0,720,120,840,0.0,0.0,18,38.5,33.0
67,246.0,720,120,840,0.0,0.0,15,34.2,29.3
68,367.0,720,120,840,0.0,0.0,23,51.0,43.7
69,319.0,720,120,840,0.0,0.0,20,44.3,38.0
70,269.0,720,120,840,0.0,0.0,18,37.4,32.0
71,314.0,720,120,840,0.0,0.0,20,43.6,37.4
72,328.0,720,120,840,0.0,0.0,21,45.6,39.0
73,474.0,720,120,840,0.0,0.0,28,65.8,56.4
74,472.0,720,120,840,0.0,0.0,30,65.6,56.2
75,389.0,720,120,840,0.0,0.0,25,54.0,46.3
76,347.0,720,120,840,0.0,0.0,21,48.2,41.3
77,368.0,720,120,840,0.0,0.0,23,51.1,43.8
78,304.0,720,120,840,0.0,0.0,20,42.2,36.2
79,240.0,720,120,840,0.0,0.0,15,33.3,28.6
80,355.0,720,120,840,0.0,0.0,22,49.3,42.3
81,265.0,720,120,840,0.0,0.0,19,36.8,31.5
82,434.0,720,120,840,0.0,0.0,28,60.3,51.7
83,324.0,720,120,840,0.0,0.0,20,45.0,38.6
84,246.0,720,120,840,0.0,0.0,16,34.2,29.3
85,358.0,720,120,840,0.0,0.0,22,49.7,42.6
86,473.0,720,120,840,0.0,0.0,29,65.7,56.3
87,377.0,720,120,840,0.0,0.0,23,52.4,44.9
88,440.0,720,120,840,0.0,0.0,27,61.1,52.4
89,377.0,720,120,840,0.0,0.0,24,52.4,44.9
90,389.0,720,120,840,0.0,0.0,24,54.0,46.3
91,303.0,720,120,840,0.0,0.0,20,42.1,36.1
92,342.0,720,120,840,0.0,0.0,22,47.5,40.7
93,360.0,720,120,840,0.0,0.0,23,50.0,42.9
94,494.0,720,120,840,0.0,0.0,29,68.6,58.8
95,394.0,720,120,840,0.0,0.0,26,54.7,46.9
96,470.0,720,120,840,0.0,0.0,29,65.3,56.0
97,421.0,720,120,840,0.0,0.0,25,58.5,50.1
98,397.0,720,120,840,0.0,0.0,25,55.1,47.3
99,390.0,720,120,840,0.0,0.0,25,54.2,46.4
100,392.0,720,120,840,0.0,0.0,25,54.4,46.7
