day,kpi,label,n,min,max,mean,std,se,ci95_low,ci95_high
89,daily_unique_patients,Pacientes unicos por dia,30,18.0,34.0,26.9,4.381386963523985,0.7999281576937171,25.264146917516346,28.53585308248365
89,daily_treatment_modules,Modulos tratamiento por dia,30,301.0,550.0,424.1666666666667,66.00683524340927,12.051144204114086,399.5220767692534,448.81125656408
89,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,daily_avg_wait,Espera promedio diaria (mod),30,5.368421052631579,14.264705882352942,10.574052960250715,2.249116101630228,0.41063054110365255,9.734313503693745,11.413792416807684
89,daily_max_wait,Espera maxima diaria (mod),30,15.0,32.0,22.1,3.497289590920177,0.6385147996916651,20.794237234630547,23.405762765369456
89,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
89,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
89,daily_peak_pharmacy,Peak farmacia,30,8.0,9.0,8.933333333333334,0.2537081317024624,0.04632055558531008,8.838607797161375,9.028058869505292
90,daily_sessions,Sesiones por dia,30,17.0,42.0,26.1,5.701481961010149,1.040943427084683,23.971270691611824,28.22872930838818
90,daily_unique_patients,Pacientes unicos por dia,30,17.0,35.0,24.833333333333332,4.821527396664008,0.8802864389273454,23.03314756572691,26.633519100939754
90,daily_treatment_modules,Modulos tratamiento por dia,30,250.0,555.0,388.06666666666666,81.61428768311949,14.900662126253527,357.5948126184782,418.5385207148551
90,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,daily_avg_wait,Espera promedio diaria (mod),30,4.25,14.657142857142857,9.715103686939976,2.595583490233707,0.47388654249633044,8.74600570753498,10.684201666344972
90,daily_max_wait,Espera maxima diaria (mod),30,11.0,32.0,20.9,4.729584074444748,0.8634999617301938,19.134142578261752,22.665857421738245
90,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
90,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
90,daily_peak_pharmacy,Peak farmacia,30,2.0,9.0,8.733333333333333,1.2847469449832045,0.23456162748438325,8.253654805127768,9.213011861538897
91,daily_sessions,Sesiones por dia,30,19.0,42.0,29.133333333333333,5.5506031566217064,1.0133968522136965,27.060936770556324,31.20572989611034
91,daily_unique_patients,Pacientes unicos por dia,30,19.0,35.0,27.533333333333335,4.439115579305948,0.8104679127194937,25.87592645182197,29.1907402148447
91,daily_treatment_modules,Modulos tratamiento por dia,30,271.0,559.0,432.03333333333336,71.69210187506269,13.089127130643417,405.2660683511676,458.80059831549914
91,daily_extra_modules,Modulos extra por dia,30,0.0,1.0,0.03333333333333333,0.18257418583505536,0.03333333333333333,-0.034833333333333334,0.1015
91,daily_avg_wait,Espera promedio diaria (mod),30,5.2727272727272725,15.428571428571429,10.960004224689069,2.4140810180955037,0.44074887641864813,10.058672772412933,11.861335676965204
91,daily_max_wait,Espera maxima diaria (mod),30,13.0,33.0,22.733333333333334,4.4251112071226295,0.8079110758699931,21.0811551831792,24.38551148348747
91,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
91,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
91,daily_peak_pharmacy,Peak farmacia,30,5.0,9.0,8.733333333333333,1.0148325268098497,0.1852822223412403,8.354431188645496,9.11223547802117
92,daily_sessions,Sesiones por dia,30,15.0,38.0,26.233333333333334,5.593612942198131,1.0212493287982525,24.14487845594091,28.32178821072576
92,daily_unique_patients,Pacientes unicos por dia,30,15.0,34.0,25.566666666666666,4.724720997661886,0.8626120894459094,23.80262494374978,27.330708389583553
92,daily_treatment_modules,Modulos tratamiento por dia,30,243.0,558.0,404.46666666666664,71.98214976685173,13.142082388339976,377.5911081825114,431.3422251508219
92,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,daily_avg_wait,Espera promedio diaria (mod),30,5.933333333333334,15.176470588235293,10.45375323076472,2.0958015648505284,0.3826392643744202,9.671255935119031,11.236250526410409
92,daily_max_wait,Espera maxima diaria (mod),30,9.0,33.0,21.566666666666666,4.621414422486672,0.8437509755918867,19.841195921581257,23.292137411752076
92,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
92,daily_peak_nurses,Peak enfermeria,30,3.0,4.0,3.966666666666667,0.18257418583505533,0.033333333333333326,3.8985000000000003,4.034833333333333
92,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
93,daily_sessions,Sesiones por dia,30,16.0,40.0,26.333333333333332,5.47932372704398,1.0003830683917558,24.28754995847219,28.379116708194474
93,daily_unique_patients,Pacientes unicos por dia,30,16.0,38.0,25.433333333333334,5.282915426381427,0.9645239828070434,23.46088178849293,27.405784878173737
93,daily_treatment_modules,Modulos tratamiento por dia,30,251.0,564.0,397.93333333333334,80.15886524995797,14.634939560472988,368.0048819321661,427.8617847345006
93,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,daily_avg_wait,Espera promedio diaria (mod),30,2.0625,14.552631578947368,9.909668104150398,2.5947859613516995,0.47374093431001796,8.940867893486411,10.878468314814386
93,daily_max_wait,Espera maxima diaria (mod),30,8.0,33.0,21.0,4.168850002677908,0.7611243951073874,19.443500612005394,22.556499387994606
93,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
93,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
93,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
94,daily_sessions,Sesiones por dia,30,10.0,41.0,26.5,6.420602614321687,1.17223629488021,24.10277677696997,28.89722322303003
94,daily_unique_patients,Pacientes unicos por dia,30,10.0,32.0,24.866666666666667,5.0016089365346215,0.9131646794531456,22.999244897184983,26.73408843614835
94,daily_treatment_modules,Modulos tratamiento por dia,30,151.0,496.0,392.1333333333333,80.9656092736754,14.782230193780494,361.9036725870522,422.36299407961445
94,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,daily_avg_wait,Espera promedio diaria (mod),30,4.2,13.4,9.658719804802795,2.5892088359812617,0.4727226951862103,8.692001893146994,10.625437716458595
94,daily_max_wait,Espera maxima diaria (mod),30,7.0,28.0,20.2,4.310372413704829,0.7869627340780415,18.590661208810403,21.809338791189596
94,daily_peak_chairs,Peak sillas,30,10.0,15.0,14.833333333333334,0.9128709291752769,0.16666666666666669,14.4925,15.174166666666668
94,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
94,daily_peak_pharmacy,Peak farmacia,30,7.0,9.0,8.933333333333334,0.36514837167011066,0.06666666666666665,8.797,9.069666666666667
95,daily_sessions,Sesiones por dia,30,18.0,42.0,27.1,6.171961069893091,1.1268407673413883,24.79561063078686,29.404389369213142
95,daily_unique_patients,Pacientes unicos por dia,30,17.0,36.0,24.966666666666665,5.281609820769664,0.9642856129254541,22.994702588234112,26.938630745099218
95,daily_treatment_modules,Modulos tratamiento por dia,30,240.0,541.0,394.3333333333333,91.95251148183009,16.78815491928371,360.0015565233981,428.6651101432685
95,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,daily_avg_wait,Espera promedio diaria (mod),30,2.4705882352941178,15.194444444444445,9.667518961630716,3.033317505513252,0.553805473948303,8.534986767406437,10.800051155854995
95,daily_max_wait,Espera maxima diaria (mod),30,11.0,33.0,21.133333333333333,5.4058291228771855,0.9869648508727337,19.114990213298594,23.151676453368072
95,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
95,daily_peak_nurses,Peak enfermeria,30,3.0,4.0,3.966666666666667,0.18257418583505533,0.033333333333333326,3.8985000000000003,4.034833333333333
